image_path,filename,relative_path,dataset,normalized_mos,mos_100,split,hard_false_positive,strong_hard_false_positive,manual_false_positive,missing_image,existing_combined_score,koniq_teacher_score,flive_teacher_score,mixed112_score,delta_mixed112_existing,guard_source_score_100,guard_cap_100,false_positive_margin,source_note
/home/omen_pc1/photo_score_project/data/raw/spaq/10459.jpg,10459.jpg,10459.jpg,spaq,0.558,55.800000000000004,val,False,False,False,False,,,,,,,,,manifest:data/processed/topiq_replacement/mixed_112_val.csv
/home/omen_pc1/photo_score_project/data/raw/flive/voc_emotic_ava/EMOTIC__COCO_train2014_000000580082.jpg,EMOTIC__COCO_train2014_000000580082.jpg,voc_emotic_ava/EMOTIC__COCO_train2014_000000580082.jpg,flive,0.60327145526513,60.32714552651301,train,False,False,False,False,,,,,,,,,manifest:data/processed/topiq_replacement/mixed_112_train.csv
/home/omen_pc1/photo_score_project/data/raw/spaq/10494.jpg,10494.jpg,10494.jpg,spaq,0.507,50.7,val,False,False,False,False,,,,,,,,,manifest:data/processed/topiq_replacement/mixed_112_val.csv
/home/omen_pc1/photo_score_project/data/raw/koniq10k/images/8684784453.jpg,8684784453.jpg,8684784453.jpg,koniq,0.6925641025641031,69.2564102564103,train,False,False,False,False,,,,,,,,,manifest:data/processed/topiq_replacement/mixed_112_train.csv
/home/omen_pc1/photo_score_project/data/raw/spaq/01469.jpg,01469.jpg,01469.jpg,spaq,0.748,74.8,train,False,False,False,False,,,,,,,,,manifest:data/processed/topiq_replacement/mixed_112_train.csv
/home/omen_pc1/photo_score_project/data/raw/flive/voc_emotic_ava/AVA__508623.jpg,AVA__508623.jpg,voc_emotic_ava/AVA__508623.jpg,flive,0.5891439077344138,58.91439077344138,val,False,False,False,False,,,,,,,,,manifest:data/processed/topiq_replacement/mixed_112_val.csv
/home/omen_pc1/photo_score_project/data/raw/spaq/04412.jpg,04412.jpg,04412.jpg,spaq,0.579,57.9,train,False,False,False,False,,,,,,,,,manifest:data/processed/topiq_replacement/mixed_112_train.csv
/home/omen_pc1/photo_score_project/data/raw/spaq/10729.jpg,10729.jpg,10729.jpg,spaq,0.8470000000000001,84.7,val,False,False,False,False,,,,,,,,,manifest:data/processed/topiq_replacement/mixed_112_val.csv
/home/omen_pc1/photo_score_project/data/raw/flive/voc_emotic_ava/AVA__245051.jpg,AVA__245051.jpg,voc_emotic_ava/AVA__245051.jpg,flive,0.5616094701392571,56.16094701392571,train,False,False,False,False,,,,,,,,,manifest:data/processed/topiq_replacement/mixed_112_train.csv
/home/omen_pc1/photo_score_project/data/raw/flive/voc_emotic_ava/EMOTIC__COCO_val2014_000000247720.jpg,EMOTIC__COCO_val2014_000000247720.jpg,voc_emotic_ava/EMOTIC__COCO_val2014_000000247720.jpg,flive,0.664295264919836,66.42952649198361,train,False,False,False,False,,,,,,,,,manifest:data/processed/topiq_replacement/mixed_112_train.csv
/home/omen_pc1/photo_score_project/data/raw/koniq10k/images/6627549719.jpg,6627549719.jpg,6627549719.jpg,koniq,0.614760869565217,61.476086956521705,train,False,False,False,False,,,,,,,,,manifest:data/processed/topiq_replacement/mixed_112_train.csv
/home/omen_pc1/photo_score_project/data/raw/spaq/01979.jpg,01979.jpg,01979.jpg,spaq,0.524,52.400000000000006,train,False,False,False,False,,,,,,,,,manifest:data/processed/topiq_replacement/mixed_112_train.csv
/home/omen_pc1/photo_score_project/data/raw/koniq10k/images/6995599343.jpg,6995599343.jpg,6995599343.jpg,koniq,0.6876785714285709,68.7678571428571,train,False,False,False,False,,,,,,,,,manifest:data/processed/topiq_replacement/mixed_112_train.csv
/home/omen_pc1/photo_score_project/data/raw/spaq/02216.jpg,02216.jpg,02216.jpg,spaq,0.393,39.300000000000004,train,False,False,False,False,,,,,,,,,manifest:data/processed/topiq_replacement/mixed_112_train.csv
/home/omen_pc1/photo_score_project/data/raw/spaq/05945.jpg,05945.jpg,05945.jpg,spaq,0.157,15.7,train,False,False,False,False,,,,,,,,,manifest:data/processed/topiq_replacement/mixed_112_train.csv
/home/omen_pc1/photo_score_project/data/raw/spaq/07444.jpg,07444.jpg,07444.jpg,spaq,0.219,21.9,train,False,False,False,False,,,,,,,,,manifest:data/processed/topiq_replacement/mixed_112_train.csv
/home/omen_pc1/photo_score_project/data/raw/spaq/01260.jpg,01260.jpg,01260.jpg,spaq,0.791,79.10000000000001,train,False,False,False,False,,,,,,,,,manifest:data/processed/topiq_replacement/mixed_112_train.csv
/home/omen_pc1/photo_score_project/data/raw/spaq/09703.jpg,09703.jpg,09703.jpg,spaq,0.758,75.8,train,False,False,False,False,,,,,,,,,manifest:data/processed/topiq_replacement/mixed_112_train.csv
/home/omen_pc1/photo_score_project/data/raw/koniq10k/images/4216117221.jpg,4216117221.jpg,4216117221.jpg,koniq,0.2935,29.349999999999998,train,False,False,False,False,,,,,,,,,manifest:data/processed/topiq_replacement/mixed_112_train.csv
/home/omen_pc1/photo_score_project/data/raw/koniq10k/images/4804414192.jpg,4804414192.jpg,4804414192.jpg,koniq,0.64421875,64.421875,train,False,False,False,False,,,,,,,,,manifest:data/processed/topiq_replacement/mixed_112_train.csv
/home/omen_pc1/photo_score_project/data/raw/koniq10k/images/3962058482.jpg,3962058482.jpg,3962058482.jpg,koniq,0.254527027027027,25.4527027027027,train,False,False,False,False,,,,,,,,,manifest:data/processed/topiq_replacement/mixed_112_train.csv
/home/omen_pc1/photo_score_project/data/raw/spaq/00105.jpg,00105.jpg,00105.jpg,spaq,0.479,47.9,train,False,False,False,False,,,,,,,,,manifest:data/processed/topiq_replacement/mixed_112_train.csv
/home/omen_pc1/photo_score_project/data/raw/koniq10k/images/3654348116.jpg,3654348116.jpg,3654348116.jpg,koniq,0.562171052631579,56.2171052631579,train,False,False,False,False,,,,,,,,,manifest:data/processed/topiq_replacement/mixed_112_train.csv
/home/omen_pc1/photo_score_project/data/raw/koniq10k/images/8015526971.jpg,8015526971.jpg,8015526971.jpg,koniq,0.7677521008403361,76.7752100840336,val,False,False,False,False,,,,,,,,,manifest:data/processed/topiq_replacement/mixed_112_val.csv
/home/omen_pc1/photo_score_project/data/raw/koniq10k/images/6892713466.jpg,6892713466.jpg,6892713466.jpg,koniq,0.7661238532110091,76.6123853211009,train,False,False,False,False,,,,,,,,,manifest:data/processed/topiq_replacement/mixed_112_train.csv
/home/omen_pc1/photo_score_project/data/raw/flive/voc_emotic_ava/AVA__654700.jpg,AVA__654700.jpg,voc_emotic_ava/AVA__654700.jpg,flive,0.2971831668710844,29.71831668710844,train,False,False,False,False,,,,,,,,,manifest:data/processed/topiq_replacement/mixed_112_train.csv
/home/omen_pc1/photo_score_project/data/raw/flive/voc_emotic_ava/VOC2012__2008_000080.jpg,VOC2012__2008_000080.jpg,voc_emotic_ava/VOC2012__2008_000080.jpg,flive,0.6566071214076872,65.66071214076872,train,False,False,False,False,,,,,,,,,manifest:data/processed/topiq_replacement/mixed_112_train.csv
/home/omen_pc1/photo_score_project/data/raw/flive/voc_emotic_ava/EMOTIC__bdsb5tgwxfqxornk62.jpg,EMOTIC__bdsb5tgwxfqxornk62.jpg,voc_emotic_ava/EMOTIC__bdsb5tgwxfqxornk62.jpg,flive,0.6627404727700071,66.27404727700072,train,False,False,False,False,,,,,,,,,manifest:data/processed/topiq_replacement/mixed_112_train.csv
/home/omen_pc1/photo_score_project/data/raw/flive/voc_emotic_ava/JPEGImages__2008_005205.jpg,JPEGImages__2008_005205.jpg,voc_emotic_ava/JPEGImages__2008_005205.jpg,flive,0.7377390177437136,73.77390177437137,val,False,False,False,False,,,,,,,,,manifest:data/processed/topiq_replacement/mixed_112_val.csv
/home/omen_pc1/photo_score_project/data/raw/spaq/09011.jpg,09011.jpg,09011.jpg,spaq,0.6950000000000001,69.5,train,False,False,False,False,,,,,,,,,manifest:data/processed/topiq_replacement/mixed_112_train.csv
/home/omen_pc1/photo_score_project/data/raw/spaq/09404.jpg,09404.jpg,09404.jpg,spaq,0.704,70.39999999999999,train,False,False,False,False,,,,,,,,,manifest:data/processed/topiq_replacement/mixed_112_train.csv
/home/omen_pc1/photo_score_project/data/raw/flive/voc_emotic_ava/JPEGImages__2009_000981.jpg,JPEGImages__2009_000981.jpg,voc_emotic_ava/JPEGImages__2009_000981.jpg,flive,0.5645382210326321,56.45382210326321,val,False,False,False,False,,,,,,,,,manifest:data/processed/topiq_replacement/mixed_112_val.csv
/home/omen_pc1/photo_score_project/data/raw/flive/voc_emotic_ava/EMOTIC__COCO_train2014_000000185127.jpg,EMOTIC__COCO_train2014_000000185127.jpg,voc_emotic_ava/EMOTIC__COCO_train2014_000000185127.jpg,flive,0.7723439664752598,77.23439664752598,train,False,False,False,False,,,,,,,,,manifest:data/processed/topiq_replacement/mixed_112_train.csv
/home/omen_pc1/photo_score_project/data/raw/koniq10k/images/5115371206.jpg,5115371206.jpg,5115371206.jpg,koniq,0.573119266055046,57.3119266055046,val,False,False,False,False,,,,,,,,,manifest:data/processed/topiq_replacement/mixed_112_val.csv
/home/omen_pc1/photo_score_project/data/raw/koniq10k/images/4347028779.jpg,4347028779.jpg,4347028779.jpg,koniq,0.6085,60.85,train,False,False,False,False,,,,,,,,,manifest:data/processed/topiq_replacement/mixed_112_train.csv
/home/omen_pc1/photo_score_project/data/raw/spaq/09052.jpg,09052.jpg,09052.jpg,spaq,0.5740000000000001,57.400000000000006,train,False,False,False,False,,,,,,,,,manifest:data/processed/topiq_replacement/mixed_112_train.csv
/home/omen_pc1/photo_score_project/data/raw/flive/voc_emotic_ava/EMOTIC__COCO_val2014_000000120356.jpg,EMOTIC__COCO_val2014_000000120356.jpg,voc_emotic_ava/EMOTIC__COCO_val2014_000000120356.jpg,flive,0.7200645979110284,72.00645979110284,train,False,False,False,False,,,,,,,,,manifest:data/processed/topiq_replacement/mixed_112_train.csv
/home/omen_pc1/photo_score_project/data/raw/koniq10k/images/4740901654.jpg,4740901654.jpg,4740901654.jpg,koniq,0.535625,53.5625,train,False,False,False,False,,,,,,,,,manifest:data/processed/topiq_replacement/mixed_112_train.csv
/home/omen_pc1/photo_score_project/data/raw/spaq/05187.jpg,05187.jpg,05187.jpg,spaq,0.758,75.8,train,False,False,False,False,,,,,,,,,manifest:data/processed/topiq_replacement/mixed_112_train.csv
/home/omen_pc1/photo_score_project/data/raw/flive/voc_emotic_ava/EMOTIC__COCO_train2014_000000128885.jpg,EMOTIC__COCO_train2014_000000128885.jpg,voc_emotic_ava/EMOTIC__COCO_train2014_000000128885.jpg,flive,0.7187294413410994,71.87294413410994,train,False,False,False,False,,,,,,,,,manifest:data/processed/topiq_replacement/mixed_112_train.csv
/home/omen_pc1/photo_score_project/data/raw/flive/voc_emotic_ava/VOC2012__2008_007539.jpg,VOC2012__2008_007539.jpg,voc_emotic_ava/VOC2012__2008_007539.jpg,flive,0.6982206587666936,69.82206587666936,train,False,False,False,False,,,,,,,,,manifest:data/processed/topiq_replacement/mixed_112_train.csv
/home/omen_pc1/photo_score_project/data/raw/flive/voc_emotic_ava/VOC2012__2010_006755.jpg,VOC2012__2010_006755.jpg,voc_emotic_ava/VOC2012__2010_006755.jpg,flive,0.6696743072577427,66.96743072577426,val,False,False,False,False,,,,,,,,,manifest:data/processed/topiq_replacement/mixed_112_val.csv
/home/omen_pc1/photo_score_project/data/raw/flive/voc_emotic_ava/AVA__723136.jpg,AVA__723136.jpg,voc_emotic_ava/AVA__723136.jpg,flive,0.6737435035970223,67.37435035970223,train,False,False,False,False,,,,,,,,,manifest:data/processed/topiq_replacement/mixed_112_train.csv
/home/omen_pc1/photo_score_project/data/raw/flive/voc_emotic_ava/EMOTIC__COCO_train2014_000000459255.jpg,EMOTIC__COCO_train2014_000000459255.jpg,voc_emotic_ava/EMOTIC__COCO_train2014_000000459255.jpg,flive,0.756330725129549,75.6330725129549,train,False,False,False,False,,,,,,,,,manifest:data/processed/topiq_replacement/mixed_112_train.csv
/home/omen_pc1/photo_score_project/data/raw/flive/voc_emotic_ava/AVA__255549.jpg,AVA__255549.jpg,voc_emotic_ava/AVA__255549.jpg,flive,0.606470242076778,60.6470242076778,train,False,False,False,False,,,,,,,,,manifest:data/processed/topiq_replacement/mixed_112_train.csv
/home/omen_pc1/photo_score_project/data/raw/koniq10k/images/3127532138.jpg,3127532138.jpg,3127532138.jpg,koniq,0.676513157894737,67.6513157894737,train,False,False,False,False,,,,,,,,,manifest:data/processed/topiq_replacement/mixed_112_train.csv
/home/omen_pc1/photo_score_project/data/raw/flive/voc_emotic_ava/AVA__231035.jpg,AVA__231035.jpg,voc_emotic_ava/AVA__231035.jpg,flive,0.2438356633151873,24.38356633151873,train,False,False,False,False,,,,,,,,,manifest:data/processed/topiq_replacement/mixed_112_train.csv
/home/omen_pc1/photo_score_project/data/raw/spaq/03519.jpg,03519.jpg,03519.jpg,spaq,0.688,68.8,train,False,False,False,False,,,,,,,,,manifest:data/processed/topiq_replacement/mixed_112_train.csv
/home/omen_pc1/photo_score_project/data/raw/koniq10k/images/6224309834.jpg,6224309834.jpg,6224309834.jpg,koniq,0.233055555555556,23.3055555555556,train,False,False,False,False,,,,,,,,,manifest:data/processed/topiq_replacement/mixed_112_train.csv
/home/omen_pc1/photo_score_project/data/raw/koniq10k/images/8736095629.jpg,8736095629.jpg,8736095629.jpg,koniq,0.683141592920354,68.3141592920354,train,False,False,False,False,,,,,,,,,manifest:data/processed/topiq_replacement/mixed_112_train.csv
/home/omen_pc1/photo_score_project/data/raw/flive/voc_emotic_ava/VOC2012__2012_001602.jpg,VOC2012__2012_001602.jpg,voc_emotic_ava/VOC2012__2012_001602.jpg,flive,0.7881231540950231,78.8123154095023,train,False,False,False,False,,,,,,,,,manifest:data/processed/topiq_replacement/mixed_112_train.csv
/home/omen_pc1/photo_score_project/data/raw/koniq10k/images/10408474376.jpg,10408474376.jpg,10408474376.jpg,koniq,0.814894957983193,81.4894957983193,train,False,False,False,False,,,,,,,,,manifest:data/processed/topiq_replacement/mixed_112_train.csv
/home/omen_pc1/photo_score_project/data/raw/flive/voc_emotic_ava/JPEGImages__2012_001431.jpg,JPEGImages__2012_001431.jpg,voc_emotic_ava/JPEGImages__2012_001431.jpg,flive,0.7992791647750884,79.92791647750884,train,False,False,False,False,,,,,,,,,manifest:data/processed/topiq_replacement/mixed_112_train.csv
/home/omen_pc1/photo_score_project/data/raw/flive/voc_emotic_ava/JPEGImages__2011_001424.jpg,JPEGImages__2011_001424.jpg,voc_emotic_ava/JPEGImages__2011_001424.jpg,flive,0.6464470582760926,64.64470582760926,train,False,False,False,False,,,,,,,,,manifest:data/processed/topiq_replacement/mixed_112_train.csv
/home/omen_pc1/photo_score_project/data/raw/koniq10k/images/5669648365.jpg,5669648365.jpg,5669648365.jpg,koniq,0.59052752293578,59.052752293578,train,False,False,False,False,,,,,,,,,manifest:data/processed/topiq_replacement/mixed_112_train.csv
/home/omen_pc1/photo_score_project/data/raw/koniq10k/images/9373483438.jpg,9373483438.jpg,9373483438.jpg,koniq,0.688165137614679,68.8165137614679,train,False,False,False,False,,,,,,,,,manifest:data/processed/topiq_replacement/mixed_112_train.csv
/home/omen_pc1/photo_score_project/data/raw/koniq10k/images/6644227727.jpg,6644227727.jpg,6644227727.jpg,koniq,0.16375,16.375,train,False,False,False,False,,,,,,,,,manifest:data/processed/topiq_replacement/mixed_112_train.csv
/home/omen_pc1/photo_score_project/data/raw/spaq/05911.jpg,05911.jpg,05911.jpg,spaq,0.7030000000000001,70.30000000000001,train,False,False,False,False,,,,,,,,,manifest:data/processed/topiq_replacement/mixed_112_train.csv
/home/omen_pc1/photo_score_project/data/raw/koniq10k/images/4902504109.jpg,4902504109.jpg,4902504109.jpg,koniq,0.227828947368421,22.7828947368421,val,False,False,False,False,,,,,,,,,manifest:data/processed/topiq_replacement/mixed_112_val.csv
/home/omen_pc1/photo_score_project/data/raw/koniq10k/images/5224064761.jpg,5224064761.jpg,5224064761.jpg,koniq,0.716802884615385,71.6802884615385,train,False,False,False,False,,,,,,,,,manifest:data/processed/topiq_replacement/mixed_112_train.csv
/home/omen_pc1/photo_score_project/data/raw/koniq10k/images/2168323029.jpg,2168323029.jpg,2168323029.jpg,koniq,0.5305,53.05,train,False,False,False,False,,,,,,,,,manifest:data/processed/topiq_replacement/mixed_112_train.csv
/home/omen_pc1/photo_score_project/data/raw/spaq/04994.jpg,04994.jpg,04994.jpg,spaq,0.716,71.6,train,False,False,False,False,,,,,,,,,manifest:data/processed/topiq_replacement/mixed_112_train.csv
/home/omen_pc1/photo_score_project/data/raw/spaq/00859.jpg,00859.jpg,00859.jpg,spaq,0.67,67.0,train,False,False,False,False,,,,,,,,,manifest:data/processed/topiq_replacement/mixed_112_train.csv
/home/omen_pc1/photo_score_project/data/raw/koniq10k/images/1459611891.jpg,1459611891.jpg,1459611891.jpg,koniq,0.347236842105263,34.7236842105263,train,False,False,False,False,,,,,,,,,manifest:data/processed/topiq_replacement/mixed_112_train.csv
/home/omen_pc1/photo_score_project/data/raw/flive/voc_emotic_ava/AVA__613783.jpg,AVA__613783.jpg,voc_emotic_ava/AVA__613783.jpg,flive,0.6996259138645836,69.96259138645836,train,False,False,False,False,,,,,,,,,manifest:data/processed/topiq_replacement/mixed_112_train.csv
/home/omen_pc1/photo_score_project/data/raw/flive/blur_dataset/motion0256.jpg,motion0256.jpg,blur_dataset/motion0256.jpg,flive,0.2101245089685922,21.01245089685922,train,False,False,False,False,,,,,,,,,manifest:data/processed/topiq_replacement/mixed_112_train.csv
/home/omen_pc1/photo_score_project/data/raw/spaq/05198.jpg,05198.jpg,05198.jpg,spaq,0.827,82.69999999999999,train,False,False,False,False,,,,,,,,,manifest:data/processed/topiq_replacement/mixed_112_train.csv
/home/omen_pc1/photo_score_project/data/raw/flive/voc_emotic_ava/AVA__741419.jpg,AVA__741419.jpg,voc_emotic_ava/AVA__741419.jpg,flive,0.7027103247332745,70.27103247332745,train,False,False,False,False,,,,,,,,,manifest:data/processed/topiq_replacement/mixed_112_train.csv
/home/omen_pc1/photo_score_project/data/raw/spaq/01376.jpg,01376.jpg,01376.jpg,spaq,0.852,85.2,train,False,False,False,False,,,,,,,,,manifest:data/processed/topiq_replacement/mixed_112_train.csv
/home/omen_pc1/photo_score_project/data/raw/flive/voc_emotic_ava/AVA__35326.jpg,AVA__35326.jpg,voc_emotic_ava/AVA__35326.jpg,flive,0.647287284699459,64.72872846994589,train,False,False,False,False,,,,,,,,,manifest:data/processed/topiq_replacement/mixed_112_train.csv
/home/omen_pc1/photo_score_project/data/raw/koniq10k/images/4050875089.jpg,4050875089.jpg,4050875089.jpg,koniq,0.6836304347826091,68.3630434782609,train,False,False,False,False,,,,,,,,,manifest:data/processed/topiq_replacement/mixed_112_train.csv
/home/omen_pc1/photo_score_project/data/raw/spaq/10714.jpg,10714.jpg,10714.jpg,spaq,0.8140000000000001,81.4,val,False,False,False,False,,,,,,,,,manifest:data/processed/topiq_replacement/mixed_112_val.csv
/home/omen_pc1/photo_score_project/data/raw/flive/voc_emotic_ava/VOC2012__2012_001053.jpg,VOC2012__2012_001053.jpg,voc_emotic_ava/VOC2012__2012_001053.jpg,flive,0.4927970367301275,49.27970367301275,train,False,False,False,False,,,,,,,,,manifest:data/processed/topiq_replacement/mixed_112_train.csv
/home/omen_pc1/photo_score_project/data/raw/spaq/03786.jpg,03786.jpg,03786.jpg,spaq,0.247,24.7,train,False,False,False,False,,,,,,,,,manifest:data/processed/topiq_replacement/mixed_112_train.csv
/home/omen_pc1/photo_score_project/data/raw/flive/voc_emotic_ava/EMOTIC__COCO_train2014_000000074345.jpg,EMOTIC__COCO_train2014_000000074345.jpg,voc_emotic_ava/EMOTIC__COCO_train2014_000000074345.jpg,flive,0.7268964555688985,72.68964555688984,val,False,False,False,False,,,,,,,,,manifest:data/processed/topiq_replacement/mixed_112_val.csv
/home/omen_pc1/photo_score_project/data/raw/spaq/10200.jpg,10200.jpg,10200.jpg,spaq,0.339,33.900000000000006,val,False,False,False,False,,,,,,,,,manifest:data/processed/topiq_replacement/mixed_112_val.csv
/home/omen_pc1/photo_score_project/data/raw/koniq10k/images/8083395637.jpg,8083395637.jpg,8083395637.jpg,koniq,0.745263157894737,74.5263157894737,train,False,False,False,False,,,,,,,,,manifest:data/processed/topiq_replacement/mixed_112_train.csv
/home/omen_pc1/photo_score_project/data/raw/spaq/09001.jpg,09001.jpg,09001.jpg,spaq,0.5429999999999999,54.29999999999999,train,False,False,False,False,,,,,,,,,manifest:data/processed/topiq_replacement/mixed_112_train.csv
/home/omen_pc1/photo_score_project/data/raw/koniq10k/images/8059797614.jpg,8059797614.jpg,8059797614.jpg,koniq,0.606775700934579,60.6775700934579,train,False,False,False,False,,,,,,,,,manifest:data/processed/topiq_replacement/mixed_112_train.csv
/home/omen_pc1/photo_score_project/data/raw/koniq10k/images/2726774995.jpg,2726774995.jpg,2726774995.jpg,koniq,0.2755,27.55,train,False,False,False,False,,,,,,,,,manifest:data/processed/topiq_replacement/mixed_112_train.csv
/home/omen_pc1/photo_score_project/data/raw/koniq10k/images/8938472188.jpg,8938472188.jpg,8938472188.jpg,koniq,0.270441176470588,27.0441176470588,train,False,False,False,False,,,,,,,,,manifest:data/processed/topiq_replacement/mixed_112_train.csv
/home/omen_pc1/photo_score_project/data/raw/spaq/00249.jpg,00249.jpg,00249.jpg,spaq,0.248,24.8,train,False,False,False,False,,,,,,,,,manifest:data/processed/topiq_replacement/mixed_112_train.csv
/home/omen_pc1/photo_score_project/data/raw/spaq/01643.jpg,01643.jpg,01643.jpg,spaq,0.302,30.2,train,False,False,False,False,,,,,,,,,manifest:data/processed/topiq_replacement/mixed_112_train.csv
/home/omen_pc1/photo_score_project/data/raw/spaq/00152.jpg,00152.jpg,00152.jpg,spaq,0.217,21.7,train,False,False,False,False,,,,,,,,,manifest:data/processed/topiq_replacement/mixed_112_train.csv
/home/omen_pc1/photo_score_project/data/raw/koniq10k/images/6834514891.jpg,6834514891.jpg,6834514891.jpg,koniq,0.288081896551724,28.8081896551724,train,False,False,False,False,,,,,,,,,manifest:data/processed/topiq_replacement/mixed_112_train.csv
/home/omen_pc1/photo_score_project/data/raw/spaq/05082.jpg,05082.jpg,05082.jpg,spaq,0.733,73.3,train,False,False,False,False,,,,,,,,,manifest:data/processed/topiq_replacement/mixed_112_train.csv
/home/omen_pc1/photo_score_project/data/raw/flive/voc_emotic_ava/AVA__141201.jpg,AVA__141201.jpg,voc_emotic_ava/AVA__141201.jpg,flive,0.6761833388183401,67.61833388183402,train,False,False,False,False,,,,,,,,,manifest:data/processed/topiq_replacement/mixed_112_train.csv
/home/omen_pc1/photo_score_project/data/raw/flive/voc_emotic_ava/JPEGImages__2008_006880.jpg,JPEGImages__2008_006880.jpg,voc_emotic_ava/JPEGImages__2008_006880.jpg,flive,0.6884931574324533,68.84931574324533,train,False,False,False,False,,,,,,,,,manifest:data/processed/topiq_replacement/mixed_112_train.csv
/home/omen_pc1/photo_score_project/data/raw/koniq10k/images/3130276162.jpg,3130276162.jpg,3130276162.jpg,koniq,0.4163125,41.631249999999994,train,False,False,False,False,,,,,,,,,manifest:data/processed/topiq_replacement/mixed_112_train.csv
/home/omen_pc1/photo_score_project/data/raw/spaq/09677.jpg,09677.jpg,09677.jpg,spaq,0.4049999999999999,40.49999999999999,train,False,False,False,False,,,,,,,,,manifest:data/processed/topiq_replacement/mixed_112_train.csv
/home/omen_pc1/photo_score_project/data/raw/spaq/02645.jpg,02645.jpg,02645.jpg,spaq,0.613,61.3,train,False,False,False,False,,,,,,,,,manifest:data/processed/topiq_replacement/mixed_112_train.csv
/home/omen_pc1/photo_score_project/data/raw/koniq10k/images/6486604889.jpg,6486604889.jpg,6486604889.jpg,koniq,0.45,45.0,train,False,False,False,False,,,,,,,,,manifest:data/processed/topiq_replacement/mixed_112_train.csv
/home/omen_pc1/photo_score_project/data/raw/flive/voc_emotic_ava/AVA__733503.jpg,AVA__733503.jpg,voc_emotic_ava/AVA__733503.jpg,flive,0.5810732425435337,58.107324254353365,train,False,False,False,False,,,,,,,,,manifest:data/processed/topiq_replacement/mixed_112_train.csv
/home/omen_pc1/photo_score_project/data/raw/flive/voc_emotic_ava/AVA__476719.jpg,AVA__476719.jpg,voc_emotic_ava/AVA__476719.jpg,flive,0.6130753327156724,61.30753327156724,train,False,False,False,False,,,,,,,,,manifest:data/processed/topiq_replacement/mixed_112_train.csv
/home/omen_pc1/photo_score_project/data/raw/koniq10k/images/7365681654.jpg,7365681654.jpg,7365681654.jpg,koniq,0.328521739130435,32.8521739130435,train,False,False,False,False,,,,,,,,,manifest:data/processed/topiq_replacement/mixed_112_train.csv
/home/omen_pc1/photo_score_project/data/raw/spaq/07897.jpg,07897.jpg,07897.jpg,spaq,0.293,29.299999999999997,train,False,False,False,False,,,,,,,,,manifest:data/processed/topiq_replacement/mixed_112_train.csv
/home/omen_pc1/photo_score_project/data/raw/flive/voc_emotic_ava/JPEGImages__2010_000989.jpg,JPEGImages__2010_000989.jpg,voc_emotic_ava/JPEGImages__2010_000989.jpg,flive,0.6965780451036594,69.65780451036593,train,False,False,False,False,,,,,,,,,manifest:data/processed/topiq_replacement/mixed_112_train.csv
/home/omen_pc1/photo_score_project/data/raw/koniq10k/images/4969822064.jpg,4969822064.jpg,4969822064.jpg,koniq,0.561766055045872,56.176605504587194,train,False,False,False,False,,,,,,,,,manifest:data/processed/topiq_replacement/mixed_112_train.csv
/home/omen_pc1/photo_score_project/data/raw/koniq10k/images/8438194819.jpg,8438194819.jpg,8438194819.jpg,koniq,0.7600688073394499,76.006880733945,train,False,False,False,False,,,,,,,,,manifest:data/processed/topiq_replacement/mixed_112_train.csv
/home/omen_pc1/photo_score_project/data/raw/koniq10k/images/3615125120.jpg,3615125120.jpg,3615125120.jpg,koniq,0.676991525423729,67.6991525423729,train,False,False,False,False,,,,,,,,,manifest:data/processed/topiq_replacement/mixed_112_train.csv
/home/omen_pc1/photo_score_project/data/raw/flive/voc_emotic_ava/JPEGImages__2012_000782.jpg,JPEGImages__2012_000782.jpg,voc_emotic_ava/JPEGImages__2012_000782.jpg,flive,0.7351164295917016,73.51164295917016,train,False,False,False,False,,,,,,,,,manifest:data/processed/topiq_replacement/mixed_112_train.csv
/home/omen_pc1/photo_score_project/data/raw/spaq/03818.jpg,03818.jpg,03818.jpg,spaq,0.317,31.7,train,False,False,False,False,,,,,,,,,manifest:data/processed/topiq_replacement/mixed_112_train.csv
/home/omen_pc1/photo_score_project/data/raw/koniq10k/images/8274829582.jpg,8274829582.jpg,8274829582.jpg,koniq,0.800448717948718,80.0448717948718,train,False,False,False,False,,,,,,,,,manifest:data/processed/topiq_replacement/mixed_112_train.csv
/home/omen_pc1/photo_score_project/data/raw/flive/voc_emotic_ava/JPEGImages__2008_008122.jpg,JPEGImages__2008_008122.jpg,voc_emotic_ava/JPEGImages__2008_008122.jpg,flive,0.7509105340613916,75.09105340613917,train,False,False,False,False,,,,,,,,,manifest:data/processed/topiq_replacement/mixed_112_train.csv
/home/omen_pc1/photo_score_project/data/raw/spaq/00451.jpg,00451.jpg,00451.jpg,spaq,0.7,70.0,train,False,False,False,False,,,,,,,,,manifest:data/processed/topiq_replacement/mixed_112_train.csv
/home/omen_pc1/photo_score_project/data/raw/koniq10k/images/8104089685.jpg,8104089685.jpg,8104089685.jpg,koniq,0.602364864864865,60.2364864864865,train,False,False,False,False,,,,,,,,,manifest:data/processed/topiq_replacement/mixed_112_train.csv
/home/omen_pc1/photo_score_project/data/raw/flive/voc_emotic_ava/EMOTIC__COCO_val2014_000000198733.jpg,EMOTIC__COCO_val2014_000000198733.jpg,voc_emotic_ava/EMOTIC__COCO_val2014_000000198733.jpg,flive,0.7488770168457546,74.88770168457546,train,False,False,False,False,,,,,,,,,manifest:data/processed/topiq_replacement/mixed_112_train.csv
