id,dataset_source,source_split,source_metadata_csv,source_image_path,image_path,image_file,width,height,aadb_score,aadb_relative_path,ava_mean_score,ava_vote_1,ava_dist_1,ava_vote_2,ava_dist_2,ava_vote_3,ava_dist_3,ava_vote_4,ava_dist_4,ava_vote_5,ava_dist_5,ava_vote_6,ava_dist_6,ava_vote_7,ava_dist_7,ava_vote_8,ava_dist_8,ava_vote_9,ava_dist_9,ava_vote_10,ava_dist_10
aadb__val__farm6_5620_20007799198_109d5b6200_b.jpg__72c86457,aadb,val,data/processed/aadb/val.csv,/home/omen_pc1/photo_score_project/data/raw/aadb/images/farm6_5620_20007799198_109d5b6200_b.jpg,/home/omen_pc1/photo_score_project/data/raw/aadb/images/farm6_5620_20007799198_109d5b6200_b.jpg,farm6_5620_20007799198_109d5b6200_b.jpg,1024,1024,0.6,farm6_5620_20007799198_109d5b6200_b.jpg,,,,,,,,,,,,,,,,,,,,,
ava__test__102892.jpg__18992369,ava,test,data/processed/ava/test.csv,data/raw/ava/images/102892.jpg,/home/omen_pc1/ava/images/102892.jpg,102892.jpg,640,458,,,5.037736,2.0,0.009434,2.0,0.009434,16.0,0.075472,47.0,0.221698,82.0,0.386792,39.0,0.183962,14.0,0.066038,7.0,0.033019,2.0,0.009434,1.0,0.004717
ava__test__103458.jpg__7dc649e0,ava,test,data/processed/ava/test.csv,data/raw/ava/images/103458.jpg,/home/omen_pc1/ava/images/103458.jpg,103458.jpg,640,507,,,6.289473,0.0,0.0,1.0,0.003759,8.0,0.030075,19.0,0.071429,56.0,0.210526,75.0,0.281955,49.0,0.184211,34.0,0.12782,14.0,0.052632,10.0,0.037594
ava__test__108362.jpg__d8a95ca7,ava,test,data/processed/ava/test.csv,data/raw/ava/images/108362.jpg,/home/omen_pc1/ava/images/108362.jpg,108362.jpg,640,512,,,5.33557,2.0,0.006711,4.0,0.013423,29.0,0.097315,55.0,0.184564,80.0,0.268456,67.0,0.224832,30.0,0.100671,21.0,0.07047,7.0,0.02349,3.0,0.010067
ava__test__121200.jpg__a53609c0,ava,test,data/processed/ava/test.csv,data/raw/ava/images/121200.jpg,/home/omen_pc1/ava/images/121200.jpg,121200.jpg,640,422,,,6.078341,0.0,0.0,0.0,0.0,5.0,0.023041,19.0,0.087558,52.0,0.239631,61.0,0.281106,52.0,0.239631,18.0,0.082949,6.0,0.02765,4.0,0.018433
ava__test__12509.jpg__3e26064f,ava,test,data/processed/ava/test.csv,data/raw/ava/images/12509.jpg,/home/omen_pc1/ava/images/12509.jpg,12509.jpg,640,580,,,5.586957,1.0,0.01087,2.0,0.021739,2.0,0.021739,13.0,0.141304,28.0,0.304348,26.0,0.282609,9.0,0.097826,9.0,0.097826,0.0,0.0,2.0,0.021739
ava__test__126224.jpg__e8606e68,ava,test,data/processed/ava/test.csv,data/raw/ava/images/126224.jpg,/home/omen_pc1/ava/images/126224.jpg,126224.jpg,640,510,,,4.564202,8.0,0.031128,14.0,0.054475,31.0,0.120623,62.0,0.241245,85.0,0.330739,41.0,0.159533,9.0,0.035019,3.0,0.011673,2.0,0.007782,2.0,0.007782
ava__test__132881.jpg__f6ae2af5,ava,test,data/processed/ava/test.csv,data/raw/ava/images/132881.jpg,/home/omen_pc1/ava/images/132881.jpg,132881.jpg,640,452,,,5.361502,1.0,0.004695,2.0,0.00939,4.0,0.018779,40.0,0.187793,78.0,0.366197,56.0,0.262911,25.0,0.117371,3.0,0.014085,0.0,0.0,4.0,0.018779
ava__test__137047.jpg__ba10c100,ava,test,data/processed/ava/test.csv,data/raw/ava/images/137047.jpg,/home/omen_pc1/ava/images/137047.jpg,137047.jpg,640,512,,,4.802198,1.0,0.005495,3.0,0.016484,14.0,0.076923,50.0,0.274725,77.0,0.423077,26.0,0.142857,6.0,0.032967,3.0,0.016484,2.0,0.010989,0.0,0.0
ava__test__14843.jpg__efc40a21,ava,test,data/processed/ava/test.csv,data/raw/ava/images/14843.jpg,/home/omen_pc1/ava/images/14843.jpg,14843.jpg,640,479,,,3.962366,13.0,0.069892,23.0,0.123656,34.0,0.182796,50.0,0.268817,41.0,0.22043,13.0,0.069892,6.0,0.032258,4.0,0.021505,1.0,0.005376,1.0,0.005376
ava__test__153434.jpg__e9837fdb,ava,test,data/processed/ava/test.csv,data/raw/ava/images/153434.jpg,/home/omen_pc1/ava/images/153434.jpg,153434.jpg,640,427,,,5.402439,0.0,0.0,4.0,0.01626,13.0,0.052846,35.0,0.142276,86.0,0.349593,65.0,0.264228,27.0,0.109756,11.0,0.044715,5.0,0.020325,0.0,0.0
ava__test__155226.jpg__729f4be5,ava,test,data/processed/ava/test.csv,data/raw/ava/images/155226.jpg,/home/omen_pc1/ava/images/155226.jpg,155226.jpg,418,640,,,6.493023,0.0,0.0,0.0,0.0,2.0,0.009302,11.0,0.051163,49.0,0.227907,56.0,0.260465,42.0,0.195349,34.0,0.15814,11.0,0.051163,10.0,0.046512
ava__test__160172.jpg__f805996f,ava,test,data/processed/ava/test.csv,data/raw/ava/images/160172.jpg,/home/omen_pc1/ava/images/160172.jpg,160172.jpg,480,640,,,4.485437,2.0,0.009709,7.0,0.033981,29.0,0.140777,65.0,0.315534,70.0,0.339806,22.0,0.106796,9.0,0.043689,2.0,0.009709,0.0,0.0,0.0,0.0
ava__test__161750.jpg__f273b99e,ava,test,data/processed/ava/test.csv,data/raw/ava/images/161750.jpg,/home/omen_pc1/ava/images/161750.jpg,161750.jpg,640,483,,,4.969957,1.0,0.004292,2.0,0.008584,11.0,0.04721,66.0,0.283262,87.0,0.373391,51.0,0.218884,8.0,0.034335,4.0,0.017167,3.0,0.012876,0.0,0.0
ava__test__163988.jpg__6acdf527,ava,test,data/processed/ava/test.csv,data/raw/ava/images/163988.jpg,/home/omen_pc1/ava/images/163988.jpg,163988.jpg,640,427,,,4.784314,4.0,0.015686,8.0,0.031373,23.0,0.090196,60.0,0.235294,100.0,0.392157,40.0,0.156863,13.0,0.05098,4.0,0.015686,2.0,0.007843,1.0,0.003922
ava__test__167567.jpg__9d155955,ava,test,data/processed/ava/test.csv,data/raw/ava/images/167567.jpg,/home/omen_pc1/ava/images/167567.jpg,167567.jpg,640,389,,,4.533898,2.0,0.008475,6.0,0.025424,25.0,0.105932,84.0,0.355932,87.0,0.368644,21.0,0.088983,6.0,0.025424,4.0,0.016949,0.0,0.0,1.0,0.004237
ava__test__17514.jpg__e9a2beb7,ava,test,data/processed/ava/test.csv,data/raw/ava/images/17514.jpg,/home/omen_pc1/ava/images/17514.jpg,17514.jpg,500,477,,,5.028037,1.0,0.004673,12.0,0.056075,20.0,0.093458,49.0,0.228972,63.0,0.294393,30.0,0.140187,24.0,0.11215,8.0,0.037383,2.0,0.009346,5.0,0.023364
ava__test__177507.jpg__c6d4d713,ava,test,data/processed/ava/test.csv,data/raw/ava/images/177507.jpg,/home/omen_pc1/ava/images/177507.jpg,177507.jpg,640,470,,,4.582803,5.0,0.015924,21.0,0.066879,35.0,0.111465,88.0,0.280255,114.0,0.363057,24.0,0.076433,13.0,0.041401,4.0,0.012739,2.0,0.006369,8.0,0.025478
ava__test__1779.jpg__0610cccd,ava,test,data/processed/ava/test.csv,data/raw/ava/images/1779.jpg,/home/omen_pc1/ava/images/1779.jpg,1779.jpg,427,640,,,5.199029,2.0,0.009709,8.0,0.038835,25.0,0.121359,35.0,0.169903,59.0,0.286408,28.0,0.135922,27.0,0.131068,14.0,0.067961,6.0,0.029126,2.0,0.009709
ava__test__18577.jpg__9534df57,ava,test,data/processed/ava/test.csv,data/raw/ava/images/18577.jpg,/home/omen_pc1/ava/images/18577.jpg,18577.jpg,320,240,,,3.611814,17.0,0.07173,34.0,0.14346,66.0,0.278481,60.0,0.253165,39.0,0.164557,13.0,0.054852,5.0,0.021097,2.0,0.008439,1.0,0.004219,0.0,0.0
ava__test__196428.jpg__f025edb4,ava,test,data/processed/ava/test.csv,data/raw/ava/images/196428.jpg,/home/omen_pc1/ava/images/196428.jpg,196428.jpg,640,500,,,4.174274,14.0,0.058091,19.0,0.078838,40.0,0.165975,64.0,0.26556,65.0,0.26971,31.0,0.128631,3.0,0.012448,1.0,0.004149,2.0,0.008299,2.0,0.008299
ava__test__196750.jpg__f5f1b2d6,ava,test,data/processed/ava/test.csv,data/raw/ava/images/196750.jpg,/home/omen_pc1/ava/images/196750.jpg,196750.jpg,482,640,,,4.669117,2.0,0.007353,17.0,0.0625,41.0,0.150735,55.0,0.202206,90.0,0.330882,44.0,0.161765,12.0,0.044118,7.0,0.025735,3.0,0.011029,1.0,0.003676
ava__test__198488.jpg__63a0d118,ava,test,data/processed/ava/test.csv,data/raw/ava/images/198488.jpg,/home/omen_pc1/ava/images/198488.jpg,198488.jpg,639,425,,,5.302789,2.0,0.007968,7.0,0.027888,12.0,0.047809,54.0,0.215139,78.0,0.310757,51.0,0.203187,21.0,0.083665,18.0,0.071713,4.0,0.015936,4.0,0.015936
ava__test__218151.jpg__81fd3309,ava,test,data/processed/ava/test.csv,data/raw/ava/images/218151.jpg,/home/omen_pc1/ava/images/218151.jpg,218151.jpg,640,546,,,6.32659,1.0,0.00289,8.0,0.023121,11.0,0.031792,12.0,0.034682,77.0,0.222543,90.0,0.260116,60.0,0.17341,51.0,0.147399,22.0,0.063584,14.0,0.040462
ava__test__227106.jpg__7269306c,ava,test,data/processed/ava/test.csv,data/raw/ava/images/227106.jpg,/home/omen_pc1/ava/images/227106.jpg,227106.jpg,640,381,,,4.692946,3.0,0.012448,9.0,0.037344,18.0,0.074689,83.0,0.344398,70.0,0.290456,42.0,0.174274,10.0,0.041494,4.0,0.016598,0.0,0.0,2.0,0.008299
ava__test__230632.jpg__5f56a564,ava,test,data/processed/ava/test.csv,data/raw/ava/images/230632.jpg,/home/omen_pc1/ava/images/230632.jpg,230632.jpg,640,491,,,5.669201,1.0,0.003802,3.0,0.011407,8.0,0.030418,36.0,0.136882,84.0,0.319392,66.0,0.250951,36.0,0.136882,18.0,0.068441,6.0,0.022814,5.0,0.019011
ava__test__234479.jpg__3ffa1757,ava,test,data/processed/ava/test.csv,data/raw/ava/images/234479.jpg,/home/omen_pc1/ava/images/234479.jpg,234479.jpg,640,480,,,5.27897,2.0,0.008584,8.0,0.034335,15.0,0.064378,38.0,0.16309,74.0,0.317597,54.0,0.23176,26.0,0.111588,9.0,0.038627,3.0,0.012876,4.0,0.017167
ava__test__238746.jpg__960f66e6,ava,test,data/processed/ava/test.csv,data/raw/ava/images/238746.jpg,/home/omen_pc1/ava/images/238746.jpg,238746.jpg,442,640,,,6.231746,8.0,0.025397,8.0,0.025397,13.0,0.04127,35.0,0.111111,44.0,0.139683,70.0,0.222222,51.0,0.161905,36.0,0.114286,25.0,0.079365,25.0,0.079365
ava__test__23968.jpg__03f16137,ava,test,data/processed/ava/test.csv,data/raw/ava/images/23968.jpg,/home/omen_pc1/ava/images/23968.jpg,23968.jpg,480,640,,,6.810276,1.0,0.003953,1.0,0.003953,7.0,0.027668,11.0,0.043478,29.0,0.114625,60.0,0.237154,62.0,0.245059,41.0,0.162055,22.0,0.086957,19.0,0.075099
ava__test__246768.jpg__e99c7a34,ava,test,data/processed/ava/test.csv,data/raw/ava/images/246768.jpg,/home/omen_pc1/ava/images/246768.jpg,246768.jpg,511,385,,,5.012552,3.0,0.012552,14.0,0.058577,23.0,0.096234,52.0,0.217573,64.0,0.267782,43.0,0.179916,19.0,0.079498,13.0,0.054393,5.0,0.020921,3.0,0.012552
ava__test__25850.jpg__f794a734,ava,test,data/processed/ava/test.csv,data/raw/ava/images/25850.jpg,/home/omen_pc1/ava/images/25850.jpg,25850.jpg,640,489,,,5.723982,1.0,0.004525,3.0,0.013575,12.0,0.054299,30.0,0.135747,59.0,0.266968,42.0,0.190045,48.0,0.217195,17.0,0.076923,7.0,0.031674,2.0,0.00905
ava__test__260997.jpg__04fc63c6,ava,test,data/processed/ava/test.csv,data/raw/ava/images/260997.jpg,/home/omen_pc1/ava/images/260997.jpg,260997.jpg,640,480,,,4.087719,7.0,0.030702,16.0,0.070175,44.0,0.192982,82.0,0.359649,58.0,0.254386,11.0,0.048246,5.0,0.02193,4.0,0.017544,0.0,0.0,1.0,0.004386
ava__test__261163.jpg__5315c1e2,ava,test,data/processed/ava/test.csv,data/raw/ava/images/261163.jpg,/home/omen_pc1/ava/images/261163.jpg,261163.jpg,640,468,,,5.030973,5.0,0.022124,7.0,0.030973,24.0,0.106195,41.0,0.181416,67.0,0.29646,49.0,0.216814,19.0,0.084071,8.0,0.035398,4.0,0.017699,2.0,0.00885
ava__test__261983.jpg__0fd88d72,ava,test,data/processed/ava/test.csv,data/raw/ava/images/261983.jpg,/home/omen_pc1/ava/images/261983.jpg,261983.jpg,640,427,,,5.960432,1.0,0.003597,2.0,0.007194,6.0,0.021583,23.0,0.082734,77.0,0.276978,84.0,0.302158,49.0,0.176259,23.0,0.082734,4.0,0.014388,9.0,0.032374
ava__test__270454.jpg__23a89876,ava,test,data/processed/ava/test.csv,data/raw/ava/images/270454.jpg,/home/omen_pc1/ava/images/270454.jpg,270454.jpg,271,640,,,5.157658,1.0,0.004505,2.0,0.009009,14.0,0.063063,43.0,0.193694,83.0,0.373874,52.0,0.234234,20.0,0.09009,4.0,0.018018,3.0,0.013514,0.0,0.0
ava__test__275834.jpg__23e4f69b,ava,test,data/processed/ava/test.csv,data/raw/ava/images/275834.jpg,/home/omen_pc1/ava/images/275834.jpg,275834.jpg,427,640,,,5.418733,1.0,0.002755,10.0,0.027548,21.0,0.057851,51.0,0.140496,117.0,0.322314,92.0,0.253444,45.0,0.123967,13.0,0.035813,7.0,0.019284,6.0,0.016529
ava__test__281483.jpg__ae82029e,ava,test,data/processed/ava/test.csv,data/raw/ava/images/281483.jpg,/home/omen_pc1/ava/images/281483.jpg,281483.jpg,640,428,,,5.995261,0.0,0.0,5.0,0.011848,5.0,0.011848,29.0,0.06872,111.0,0.263033,146.0,0.345972,74.0,0.175355,33.0,0.078199,14.0,0.033175,5.0,0.011848
ava__test__282685.jpg__247c6f21,ava,test,data/processed/ava/test.csv,data/raw/ava/images/282685.jpg,/home/omen_pc1/ava/images/282685.jpg,282685.jpg,330,640,,,5.184669,1.0,0.003484,8.0,0.027875,19.0,0.066202,49.0,0.170732,103.0,0.358885,65.0,0.226481,28.0,0.097561,10.0,0.034843,3.0,0.010453,1.0,0.003484
ava__test__284672.jpg__2e355963,ava,test,data/processed/ava/test.csv,data/raw/ava/images/284672.jpg,/home/omen_pc1/ava/images/284672.jpg,284672.jpg,640,427,,,4.545113,2.0,0.007519,10.0,0.037594,26.0,0.097744,90.0,0.338346,90.0,0.338346,40.0,0.150376,6.0,0.022556,1.0,0.003759,1.0,0.003759,0.0,0.0
ava__test__289418.jpg__dd576f8b,ava,test,data/processed/ava/test.csv,data/raw/ava/images/289418.jpg,/home/omen_pc1/ava/images/289418.jpg,289418.jpg,640,408,,,6.769231,0.0,0.0,0.0,0.0,3.0,0.015385,7.0,0.035897,23.0,0.117949,63.0,0.323077,43.0,0.220513,29.0,0.148718,13.0,0.066667,14.0,0.071795
ava__test__292862.jpg__5d35d24e,ava,test,data/processed/ava/test.csv,data/raw/ava/images/292862.jpg,/home/omen_pc1/ava/images/292862.jpg,292862.jpg,640,519,,,5.066421,2.0,0.00738,7.0,0.02583,17.0,0.062731,44.0,0.162362,113.0,0.416974,60.0,0.221402,22.0,0.081181,4.0,0.01476,1.0,0.00369,1.0,0.00369
ava__test__293868.jpg__b4f4dd5e,ava,test,data/processed/ava/test.csv,data/raw/ava/images/293868.jpg,/home/omen_pc1/ava/images/293868.jpg,293868.jpg,508,640,,,5.208531,0.0,0.0,4.0,0.018957,14.0,0.066351,50.0,0.236967,62.0,0.293839,51.0,0.241706,17.0,0.080569,7.0,0.033175,2.0,0.009479,4.0,0.018957
ava__test__298153.jpg__72d0eb75,ava,test,data/processed/ava/test.csv,data/raw/ava/images/298153.jpg,/home/omen_pc1/ava/images/298153.jpg,298153.jpg,423,480,,,4.351351,3.0,0.010135,17.0,0.057432,41.0,0.138514,94.0,0.317568,108.0,0.364865,26.0,0.087838,4.0,0.013514,1.0,0.003378,0.0,0.0,2.0,0.006757
ava__test__304563.jpg__6578d2be,ava,test,data/processed/ava/test.csv,data/raw/ava/images/304563.jpg,/home/omen_pc1/ava/images/304563.jpg,304563.jpg,640,492,,,5.97449,0.0,0.0,4.0,0.020408,7.0,0.035714,15.0,0.076531,46.0,0.234694,60.0,0.306122,36.0,0.183673,15.0,0.076531,10.0,0.05102,3.0,0.015306
ava__test__308320.jpg__f6f5b422,ava,test,data/processed/ava/test.csv,data/raw/ava/images/308320.jpg,/home/omen_pc1/ava/images/308320.jpg,308320.jpg,514,640,,,4.128571,9.0,0.042857,21.0,0.1,36.0,0.171429,74.0,0.352381,35.0,0.166667,22.0,0.104762,4.0,0.019048,5.0,0.02381,3.0,0.014286,1.0,0.004762
ava__test__3151.jpg__78403c78,ava,test,data/processed/ava/test.csv,data/raw/ava/images/3151.jpg,/home/omen_pc1/ava/images/3151.jpg,3151.jpg,640,480,,,5.45768,2.0,0.00627,8.0,0.025078,31.0,0.097179,55.0,0.172414,67.0,0.210031,78.0,0.244514,39.0,0.122257,22.0,0.068966,12.0,0.037618,5.0,0.015674
ava__test__316384.jpg__db9a5069,ava,test,data/processed/ava/test.csv,data/raw/ava/images/316384.jpg,/home/omen_pc1/ava/images/316384.jpg,316384.jpg,640,500,,,5.557789,0.0,0.0,4.0,0.020101,13.0,0.065327,20.0,0.100503,63.0,0.316583,56.0,0.281407,25.0,0.125628,10.0,0.050251,7.0,0.035176,1.0,0.005025
ava__test__319110.jpg__c4ac9fed,ava,test,data/processed/ava/test.csv,data/raw/ava/images/319110.jpg,/home/omen_pc1/ava/images/319110.jpg,319110.jpg,640,420,,,4.807229,2.0,0.008032,12.0,0.048193,22.0,0.088353,52.0,0.208835,98.0,0.393574,41.0,0.164659,17.0,0.068273,3.0,0.012048,2.0,0.008032,0.0,0.0
ava__test__325887.jpg__29fb4f29,ava,test,data/processed/ava/test.csv,data/raw/ava/images/325887.jpg,/home/omen_pc1/ava/images/325887.jpg,325887.jpg,620,465,,,5.952381,0.0,0.0,1.0,0.004762,6.0,0.028571,23.0,0.109524,56.0,0.266667,61.0,0.290476,29.0,0.138095,23.0,0.109524,5.0,0.02381,6.0,0.028571
ava__test__334979.jpg__6f3f23a3,ava,test,data/processed/ava/test.csv,data/raw/ava/images/334979.jpg,/home/omen_pc1/ava/images/334979.jpg,334979.jpg,458,640,,,5.705357,0.0,0.0,2.0,0.008929,17.0,0.075893,28.0,0.125,62.0,0.276786,48.0,0.214286,38.0,0.169643,19.0,0.084821,5.0,0.022321,5.0,0.022321
ava__test__343677.jpg__e641edaf,ava,test,data/processed/ava/test.csv,data/raw/ava/images/343677.jpg,/home/omen_pc1/ava/images/343677.jpg,343677.jpg,640,427,,,5.24031,0.0,0.0,3.0,0.011628,17.0,0.065891,48.0,0.186047,100.0,0.387597,53.0,0.205426,21.0,0.081395,7.0,0.027132,8.0,0.031008,1.0,0.003876
ava__test__346818.jpg__f3ec7e8a,ava,test,data/processed/ava/test.csv,data/raw/ava/images/346818.jpg,/home/omen_pc1/ava/images/346818.jpg,346818.jpg,636,452,,,6.317857,0.0,0.0,8.0,0.028571,11.0,0.039286,22.0,0.078571,50.0,0.178571,56.0,0.2,64.0,0.228571,38.0,0.135714,16.0,0.057143,15.0,0.053571
ava__test__349898.jpg__3ad59914,ava,test,data/processed/ava/test.csv,data/raw/ava/images/349898.jpg,/home/omen_pc1/ava/images/349898.jpg,349898.jpg,640,480,,,5.558394,1.0,0.00365,6.0,0.021898,23.0,0.083942,30.0,0.109489,70.0,0.255474,82.0,0.29927,35.0,0.127737,16.0,0.058394,4.0,0.014599,7.0,0.025547
ava__test__350112.jpg__3a984f3a,ava,test,data/processed/ava/test.csv,data/raw/ava/images/350112.jpg,/home/omen_pc1/ava/images/350112.jpg,350112.jpg,640,426,,,5.764045,2.0,0.007491,3.0,0.011236,19.0,0.071161,36.0,0.134831,60.0,0.224719,60.0,0.224719,49.0,0.183521,19.0,0.071161,15.0,0.05618,4.0,0.014981
ava__test__35698.jpg__2a0b1923,ava,test,data/processed/ava/test.csv,data/raw/ava/images/35698.jpg,/home/omen_pc1/ava/images/35698.jpg,35698.jpg,640,480,,,4.932331,2.0,0.015038,6.0,0.045113,11.0,0.082707,20.0,0.150376,53.0,0.398496,29.0,0.218045,8.0,0.06015,3.0,0.022556,0.0,0.0,1.0,0.007519
ava__test__358530.jpg__416049ec,ava,test,data/processed/ava/test.csv,data/raw/ava/images/358530.jpg,/home/omen_pc1/ava/images/358530.jpg,358530.jpg,640,427,,,5.854922,0.0,0.0,0.0,0.0,4.0,0.020725,20.0,0.103627,58.0,0.300518,64.0,0.331606,25.0,0.129534,13.0,0.067358,5.0,0.025907,4.0,0.020725
ava__test__364219.jpg__6e53a523,ava,test,data/processed/ava/test.csv,data/raw/ava/images/364219.jpg,/home/omen_pc1/ava/images/364219.jpg,364219.jpg,640,426,,,6.026936,0.0,0.0,4.0,0.013468,6.0,0.020202,26.0,0.087542,63.0,0.212121,102.0,0.343434,53.0,0.178451,28.0,0.094276,12.0,0.040404,3.0,0.010101
ava__test__365736.jpg__6e15ceac,ava,test,data/processed/ava/test.csv,data/raw/ava/images/365736.jpg,/home/omen_pc1/ava/images/365736.jpg,365736.jpg,640,520,,,5.148325,5.0,0.023923,12.0,0.057416,13.0,0.062201,35.0,0.167464,61.0,0.291866,43.0,0.205742,21.0,0.100478,14.0,0.066986,4.0,0.019139,1.0,0.004785
ava__test__367829.jpg__641c705c,ava,test,data/processed/ava/test.csv,data/raw/ava/images/367829.jpg,/home/omen_pc1/ava/images/367829.jpg,367829.jpg,613,389,,,3.673469,22.0,0.089796,30.0,0.122449,54.0,0.220408,73.0,0.297959,45.0,0.183673,13.0,0.053061,4.0,0.016327,3.0,0.012245,1.0,0.004082,0.0,0.0
ava__test__371495.jpg__b67bef31,ava,test,data/processed/ava/test.csv,data/raw/ava/images/371495.jpg,/home/omen_pc1/ava/images/371495.jpg,371495.jpg,640,362,,,5.40099,0.0,0.0,0.0,0.0,10.0,0.049505,43.0,0.212871,61.0,0.30198,50.0,0.247525,25.0,0.123762,8.0,0.039604,5.0,0.024752,0.0,0.0
ava__test__373723.jpg__ec181ef5,ava,test,data/processed/ava/test.csv,data/raw/ava/images/373723.jpg,/home/omen_pc1/ava/images/373723.jpg,373723.jpg,640,518,,,5.341122,1.0,0.004673,4.0,0.018692,12.0,0.056075,33.0,0.154206,78.0,0.364486,49.0,0.228972,21.0,0.098131,11.0,0.051402,3.0,0.014019,2.0,0.009346
ava__test__373737.jpg__842f70a4,ava,test,data/processed/ava/test.csv,data/raw/ava/images/373737.jpg,/home/omen_pc1/ava/images/373737.jpg,373737.jpg,471,640,,,5.656,2.0,0.008,6.0,0.024,15.0,0.06,35.0,0.14,65.0,0.26,62.0,0.248,25.0,0.1,22.0,0.088,13.0,0.052,5.0,0.02
ava__test__380916.jpg__11be7318,ava,test,data/processed/ava/test.csv,data/raw/ava/images/380916.jpg,/home/omen_pc1/ava/images/380916.jpg,380916.jpg,640,444,,,5.694006,8.0,0.025237,11.0,0.0347,17.0,0.053628,36.0,0.113565,76.0,0.239748,64.0,0.201893,52.0,0.164038,32.0,0.100946,14.0,0.044164,7.0,0.022082
ava__test__385718.jpg__599bbecd,ava,test,data/processed/ava/test.csv,data/raw/ava/images/385718.jpg,/home/omen_pc1/ava/images/385718.jpg,385718.jpg,720,480,,,5.54251,0.0,0.0,1.0,0.004049,11.0,0.044534,17.0,0.068826,97.0,0.392713,81.0,0.327935,28.0,0.11336,9.0,0.036437,3.0,0.012146,0.0,0.0
ava__test__391721.jpg__20ba8c89,ava,test,data/processed/ava/test.csv,data/raw/ava/images/391721.jpg,/home/omen_pc1/ava/images/391721.jpg,391721.jpg,633,478,,,5.458537,0.0,0.0,6.0,0.029268,11.0,0.053659,27.0,0.131707,55.0,0.268293,67.0,0.326829,27.0,0.131707,9.0,0.043902,2.0,0.009756,1.0,0.004878
ava__test__400681.jpg__a86a501b,ava,test,data/processed/ava/test.csv,data/raw/ava/images/400681.jpg,/home/omen_pc1/ava/images/400681.jpg,400681.jpg,542,720,,,4.497268,5.0,0.027322,10.0,0.054645,20.0,0.10929,52.0,0.284153,63.0,0.344262,19.0,0.103825,11.0,0.060109,3.0,0.016393,0.0,0.0,0.0,0.0
ava__test__400891.jpg__31c5d33a,ava,test,data/processed/ava/test.csv,data/raw/ava/images/400891.jpg,/home/omen_pc1/ava/images/400891.jpg,400891.jpg,439,640,,,6.293413,0.0,0.0,0.0,0.0,2.0,0.011976,7.0,0.041916,35.0,0.209581,61.0,0.365269,34.0,0.203593,16.0,0.095808,10.0,0.05988,2.0,0.011976
ava__test__404688.jpg__658c4412,ava,test,data/processed/ava/test.csv,data/raw/ava/images/404688.jpg,/home/omen_pc1/ava/images/404688.jpg,404688.jpg,640,640,,,5.95977,1.0,0.005747,1.0,0.005747,1.0,0.005747,12.0,0.068966,47.0,0.270115,60.0,0.344828,34.0,0.195402,12.0,0.068966,6.0,0.034483,0.0,0.0
ava__test__407233.jpg__1b75d0bd,ava,test,data/processed/ava/test.csv,data/raw/ava/images/407233.jpg,/home/omen_pc1/ava/images/407233.jpg,407233.jpg,426,640,,,5.344186,1.0,0.004651,4.0,0.018605,9.0,0.04186,35.0,0.162791,73.0,0.339535,60.0,0.27907,22.0,0.102326,6.0,0.027907,4.0,0.018605,1.0,0.004651
ava__test__409833.jpg__7b0a5e69,ava,test,data/processed/ava/test.csv,data/raw/ava/images/409833.jpg,/home/omen_pc1/ava/images/409833.jpg,409833.jpg,640,640,,,6.447553,0.0,0.0,1.0,0.003497,11.0,0.038462,15.0,0.052448,59.0,0.206294,78.0,0.272727,46.0,0.160839,34.0,0.118881,28.0,0.097902,14.0,0.048951
ava__test__416934.jpg__a5267078,ava,test,data/processed/ava/test.csv,data/raw/ava/images/416934.jpg,/home/omen_pc1/ava/images/416934.jpg,416934.jpg,633,382,,,4.34413,9.0,0.036437,15.0,0.060729,40.0,0.161943,73.0,0.295547,60.0,0.242915,35.0,0.1417,8.0,0.032389,7.0,0.02834,0.0,0.0,0.0,0.0
ava__test__418769.jpg__22fed912,ava,test,data/processed/ava/test.csv,data/raw/ava/images/418769.jpg,/home/omen_pc1/ava/images/418769.jpg,418769.jpg,391,640,,,4.853881,4.0,0.018265,14.0,0.063927,20.0,0.091324,37.0,0.16895,77.0,0.351598,44.0,0.200913,13.0,0.059361,8.0,0.03653,1.0,0.004566,1.0,0.004566
ava__test__420218.jpg__434c3a5c,ava,test,data/processed/ava/test.csv,data/raw/ava/images/420218.jpg,/home/omen_pc1/ava/images/420218.jpg,420218.jpg,575,431,,,4.842105,2.0,0.010526,2.0,0.010526,16.0,0.084211,44.0,0.231579,82.0,0.431579,32.0,0.168421,10.0,0.052632,1.0,0.005263,0.0,0.0,1.0,0.005263
ava__test__429644.jpg__d29ed174,ava,test,data/processed/ava/test.csv,data/raw/ava/images/429644.jpg,/home/omen_pc1/ava/images/429644.jpg,429644.jpg,479,640,,,5.854546,0.0,0.0,0.0,0.0,2.0,0.012121,17.0,0.10303,44.0,0.266667,59.0,0.357576,29.0,0.175758,12.0,0.072727,1.0,0.006061,1.0,0.006061
ava__test__429908.jpg__c6deca20,ava,test,data/processed/ava/test.csv,data/raw/ava/images/429908.jpg,/home/omen_pc1/ava/images/429908.jpg,429908.jpg,640,392,,,5.68421,0.0,0.0,1.0,0.005848,3.0,0.017544,23.0,0.134503,57.0,0.333333,49.0,0.28655,21.0,0.122807,12.0,0.070175,3.0,0.017544,2.0,0.011696
