candidate_id,image_path,image_file_name,dataset_source,selection_band,selection_state,aesthetic_signal,nima_unit_score,rgnet_score,alamp_score,weighted_aesthetic_score,balanced_comparison_score,primary_rank,primary_rank_percentile,source_split,ava_mean_score,aadb_score
gemini__300__192__aadb__rejected_low__farm1_355_20119547825_599a3873fd_b.jpg__71297cffa0,/home/omen_pc1/photo_score_project/data/raw/aadb/images/farm1_355_20119547825_599a3873fd_b.jpg,farm1_355_20119547825_599a3873fd_b.jpg,aadb,rejected_low,not_selected,weak,0.494589,0.480993,0.426548,0.45513,0.461254,2133,0.7106666666666667,train,,0.35
gemini__300__193__ava__rejected_low__757346.jpg__5eda6e7b54,/home/omen_pc1/ava/images/757346.jpg,757346.jpg,ava,rejected_low,not_selected,weak,0.523172,0.426205,0.388875,0.417237,0.425818,2581,0.86,train,5.419214,
gemini__300__194__ava__selected_high__755941.jpg__31739a46b3,/home/omen_pc1/ava/images/755941.jpg,755941.jpg,ava,selected_high,selected,strong,0.451955,0.587059,0.574312,0.567175,0.561695,636,0.21166666666666667,train,3.626126,
gemini__300__195__ava__rejected_low__562588.jpg__5452dc9c46,/home/omen_pc1/ava/images/562588.jpg,562588.jpg,ava,rejected_low,not_selected,weak,0.522567,0.487475,0.412326,0.45341,0.462679,2164,0.721,train,6.055555,
gemini__300__196__ava__middle_near_miss__769970.jpg__e12144b287,/home/omen_pc1/ava/images/769970.jpg,769970.jpg,ava,middle_near_miss,near_miss,medium,0.456414,0.530112,0.461035,0.488204,0.491426,1596,0.5316666666666666,train,5.177778,
gemini__300__197__aadb__middle_near_miss__farm1_424_20154010532_612da4e03b_b.jpg__381a697b23,/home/omen_pc1/photo_score_project/data/raw/aadb/images/farm1_424_20154010532_612da4e03b_b.jpg,farm1_424_20154010532_612da4e03b_b.jpg,aadb,middle_near_miss,near_miss,medium,0.477121,0.464837,0.601393,0.534343,0.521302,956,0.31833333333333336,test,,0.833
gemini__300__198__aadb__rejected_low__farm4_3710_20155640915_2740d92e20_b.jpg__7d8fdf745a,/home/omen_pc1/photo_score_project/data/raw/aadb/images/farm4_3710_20155640915_2740d92e20_b.jpg,farm4_3710_20155640915_2740d92e20_b.jpg,aadb,rejected_low,not_selected,weak,0.511133,0.475843,0.400808,0.441855,0.451122,2312,0.7703333333333333,test,,0.4
gemini__300__199__ava__selected_high__908242.jpg__1874383078,/home/omen_pc1/ava/images/908242.jpg,908242.jpg,ava,selected_high,selected,strong,0.522792,0.481296,0.690705,0.59015,0.571284,454,0.151,train,5.48,
gemini__300__200__aadb__rejected_low__farm1_363_19992540600_07d25b4eba_b.jpg__f15cf8238b,/home/omen_pc1/photo_score_project/data/raw/aadb/images/farm1_363_19992540600_07d25b4eba_b.jpg,farm1_363_19992540600_07d25b4eba_b.jpg,aadb,rejected_low,not_selected,weak,0.557699,0.470897,0.345876,0.417067,0.433909,2582,0.8603333333333333,train,,0.3
gemini__300__201__ava__middle_near_miss__847671.jpg__1abef65fdf,/home/omen_pc1/ava/images/847671.jpg,847671.jpg,ava,middle_near_miss,near_miss,medium,0.466258,0.345942,0.598924,0.484465,0.465182,1648,0.549,train,5.25,
gemini__300__202__ava__middle_near_miss__29975.jpg__2ce5a9bade,/home/omen_pc1/ava/images/29975.jpg,29975.jpg,ava,middle_near_miss,near_miss,medium,0.546393,0.462011,0.508447,0.493667,0.493243,1528,0.509,train,4.440299,
gemini__300__203__ava__middle_near_miss__567647.jpg__90162b163b,/home/omen_pc1/ava/images/567647.jpg,567647.jpg,ava,middle_near_miss,near_miss,medium,0.542364,0.429182,0.470667,0.461243,0.462753,2039,0.6793333333333333,train,5.572916,
gemini__300__204__ava__rejected_low__298960.jpg__d6d2a3857c,/home/omen_pc1/ava/images/298960.jpg,298960.jpg,ava,rejected_low,not_selected,weak,0.505287,0.485327,0.384304,0.436812,0.447912,2369,0.7893333333333333,train,5.469178,
gemini__300__205__ava__selected_high__856393.jpg__2f2411800e,/home/omen_pc1/ava/images/856393.jpg,856393.jpg,ava,selected_high,selected,strong,0.629999,0.61845,0.6163,0.61853,0.619322,282,0.09366666666666666,train,6.891892,
gemini__300__206__ava__middle_near_miss__789964.jpg__875eff4897,/home/omen_pc1/ava/images/789964.jpg,789964.jpg,ava,middle_near_miss,near_miss,medium,0.540032,0.593586,0.487551,0.535213,0.543139,944,0.31433333333333335,train,5.408451,
gemini__300__207__aadb__middle_near_miss__farm1_343_20201533141_f451a7ff43_b.jpg__597d771515,/home/omen_pc1/photo_score_project/data/raw/aadb/images/farm1_343_20201533141_f451a7ff43_b.jpg,farm1_343_20201533141_f451a7ff43_b.jpg,aadb,middle_near_miss,near_miss,medium,0.544096,0.528142,0.48438,0.507856,0.51303,1310,0.43633333333333335,train,,0.7
gemini__300__208__ava__selected_high__936477.jpg__220c6a381f,/home/omen_pc1/ava/images/936477.jpg,936477.jpg,ava,selected_high,selected,strong,0.575707,0.683768,0.698011,0.680083,0.673256,100,0.033,train,5.76087,
gemini__300__209__aadb__selected_high__farm1_297_19540454733_85ecefce08_b.jpg__f8647ce6f0,/home/omen_pc1/photo_score_project/data/raw/aadb/images/farm1_297_19540454733_85ecefce08_b.jpg,farm1_297_19540454733_85ecefce08_b.jpg,aadb,selected_high,selected,strong,0.491231,0.580235,0.687816,0.625125,0.609917,250,0.083,train,,0.9
gemini__300__210__aadb__selected_high__farm1_377_20192897682_095c8c3508_b.jpg__cdf8e31fbc,/home/omen_pc1/photo_score_project/data/raw/aadb/images/farm1_377_20192897682_095c8c3508_b.jpg,farm1_377_20192897682_095c8c3508_b.jpg,aadb,selected_high,selected,strong,0.537975,0.581349,0.611595,0.592135,0.586941,442,0.147,train,,0.65
gemini__300__211__ava__middle_near_miss__889243.jpg__7c310ee8f2,/home/omen_pc1/ava/images/889243.jpg,889243.jpg,ava,middle_near_miss,near_miss,medium,0.525261,0.582621,0.425864,0.498507,0.511314,1469,0.48933333333333334,test,4.180723,
gemini__300__212__ava__middle_near_miss__113308.jpg__65d33b7c47,/home/omen_pc1/ava/images/113308.jpg,113308.jpg,ava,middle_near_miss,near_miss,medium,0.47811,0.4552,0.496187,0.477985,0.475031,1755,0.5846666666666667,train,4.685714,
gemini__300__213__aadb__rejected_low__farm4_3700_20123542575_df0e8a766c_b.jpg__c4ca7672f5,/home/omen_pc1/photo_score_project/data/raw/aadb/images/farm4_3700_20123542575_df0e8a766c_b.jpg,farm4_3700_20123542575_df0e8a766c_b.jpg,aadb,rejected_low,not_selected,weak,0.528384,0.50521,0.392232,0.451038,0.463495,2199,0.7326666666666667,train,,0.5
gemini__300__214__aadb__selected_high__farm1_529_20195580262_fca5e138ea_b.jpg__0d7b573517,/home/omen_pc1/photo_score_project/data/raw/aadb/images/farm1_529_20195580262_fca5e138ea_b.jpg,farm1_529_20195580262_fca5e138ea_b.jpg,aadb,selected_high,selected,strong,0.526617,0.683911,0.61153,0.631991,0.631364,225,0.07466666666666667,train,,0.8
gemini__300__215__ava__selected_high__4789.jpg__8bd2e824bc,/home/omen_pc1/ava/images/4789.jpg,4789.jpg,ava,selected_high,selected,strong,0.546426,0.635835,0.481915,0.549934,0.560856,808,0.269,train,5.723485,
gemini__300__216__ava__selected_high__720148.jpg__05028bfc29,/home/omen_pc1/ava/images/720148.jpg,720148.jpg,ava,selected_high,selected,strong,0.509659,0.640989,0.566713,0.590718,0.591579,453,0.15066666666666667,train,4.880503,
gemini__300__217__aadb__middle_near_miss__farm1_366_19466603444_a54069f5e8_b.jpg__988ccef887,/home/omen_pc1/photo_score_project/data/raw/aadb/images/farm1_366_19466603444_a54069f5e8_b.jpg,farm1_366_19466603444_a54069f5e8_b.jpg,aadb,middle_near_miss,near_miss,medium,0.536131,0.386788,0.517043,0.46685,0.461291,1947,0.6486666666666666,train,,0.7
gemini__300__218__aadb__selected_high__farm1_363_19653498564_03bc775fb8_b.jpg__e70d291efe,/home/omen_pc1/photo_score_project/data/raw/aadb/images/farm1_363_19653498564_03bc775fb8_b.jpg,farm1_363_19653498564_03bc775fb8_b.jpg,aadb,selected_high,selected,strong,0.529556,0.648981,0.766865,0.695981,0.678221,80,0.026333333333333334,train,,0.7
gemini__300__219__aadb__middle_near_miss__farm1_371_19705832873_8be4c91468_b.jpg__3f17b54a15,/home/omen_pc1/photo_score_project/data/raw/aadb/images/farm1_371_19705832873_8be4c91468_b.jpg,farm1_371_19705832873_8be4c91468_b.jpg,aadb,middle_near_miss,near_miss,medium,0.54753,0.51406,0.470703,0.495729,0.501738,1502,0.5003333333333333,train,,0.15
gemini__300__220__ava__rejected_low__552947.jpg__529ec100f9,/home/omen_pc1/ava/images/552947.jpg,552947.jpg,ava,rejected_low,not_selected,weak,0.480881,0.478797,0.384762,0.431988,0.441496,2422,0.807,train,5.258707,
gemini__300__221__ava__rejected_low__780511.jpg__bf928f2013,/home/omen_pc1/ava/images/780511.jpg,780511.jpg,ava,rejected_low,not_selected,weak,0.474077,0.500938,0.339284,0.417425,0.432247,2579,0.8593333333333333,test,5.754286,
gemini__300__222__aadb__rejected_low__farm1_375_19490353754_67d17f8465_b.jpg__fbd732c4e2,/home/omen_pc1/photo_score_project/data/raw/aadb/images/farm1_375_19490353754_67d17f8465_b.jpg,farm1_375_19490353754_67d17f8465_b.jpg,aadb,rejected_low,not_selected,weak,0.458733,0.462971,0.435504,0.448814,0.451349,2225,0.7413333333333333,train,,0.35
gemini__300__223__aadb__rejected_low__farm1_266_20111840196_3b6368ebf2_b.jpg__81a007838e,/home/omen_pc1/photo_score_project/data/raw/aadb/images/farm1_266_20111840196_3b6368ebf2_b.jpg,farm1_266_20111840196_3b6368ebf2_b.jpg,aadb,rejected_low,not_selected,weak,0.497508,0.467424,0.417166,0.445303,0.451833,2268,0.7556666666666667,train,,0.35
gemini__300__224__aadb__selected_high__farm1_296_19449726113_2c2f78ed50_b.jpg__2b79e1f0d8,/home/omen_pc1/photo_score_project/data/raw/aadb/images/farm1_296_19449726113_2c2f78ed50_b.jpg,farm1_296_19449726113_2c2f78ed50_b.jpg,aadb,selected_high,selected,strong,0.494854,0.682214,0.558976,0.601859,0.604815,383,0.12733333333333333,train,,0.75
gemini__300__225__aadb__middle_near_miss__farm1_301_19800258120_5fc8c4cb44_b.jpg__4c940da65e,/home/omen_pc1/photo_score_project/data/raw/aadb/images/farm1_301_19800258120_5fc8c4cb44_b.jpg,farm1_301_19800258120_5fc8c4cb44_b.jpg,aadb,middle_near_miss,near_miss,medium,0.475922,0.557185,0.415405,0.478169,0.488284,1752,0.5836666666666667,train,,0.45
gemini__300__226__ava__rejected_low__468537.jpg__8875aaa9b9,/home/omen_pc1/ava/images/468537.jpg,468537.jpg,ava,rejected_low,not_selected,weak,0.547973,0.477616,0.36861,0.430149,0.444567,2447,0.8153333333333334,train,5.446808,
gemini__300__227__aadb__rejected_low__farm1_470_19897639679_86fc1f302c_b.jpg__3b01fbf670,/home/omen_pc1/photo_score_project/data/raw/aadb/images/farm1_470_19897639679_86fc1f302c_b.jpg,farm1_470_19897639679_86fc1f302c_b.jpg,aadb,rejected_low,not_selected,weak,0.538392,0.463478,0.414202,0.446331,0.455005,2257,0.752,train,,0.85
gemini__300__228__aadb__middle_near_miss__farm1_369_19535030033_325b50abb2_b.jpg__bca17efb9e,/home/omen_pc1/photo_score_project/data/raw/aadb/images/farm1_369_19535030033_325b50abb2_b.jpg,farm1_369_19535030033_325b50abb2_b.jpg,aadb,middle_near_miss,near_miss,medium,0.507181,0.559737,0.368777,0.459001,0.47547,2068,0.689,test,,0.4
gemini__300__229__ava__middle_near_miss__893158.jpg__d139ddd0ea,/home/omen_pc1/ava/images/893158.jpg,893158.jpg,ava,middle_near_miss,near_miss,medium,0.535011,0.419094,0.579808,0.511043,0.500767,1270,0.423,train,5.824,
gemini__300__230__aadb__selected_high__farm1_271_19495680953_80c413b576_b.jpg__3840b66409,/home/omen_pc1/photo_score_project/data/raw/aadb/images/farm1_271_19495680953_80c413b576_b.jpg,farm1_271_19495680953_80c413b576_b.jpg,aadb,selected_high,selected,strong,0.539166,0.53126,0.867021,0.699931,0.66675,69,0.02266666666666667,train,,0.7
gemini__300__231__aadb__rejected_low__farm1_266_19564878823_99f867d7c8_b.jpg__7b8c6b141c,/home/omen_pc1/photo_score_project/data/raw/aadb/images/farm1_266_19564878823_99f867d7c8_b.jpg,farm1_266_19564878823_99f867d7c8_b.jpg,aadb,rejected_low,not_selected,weak,0.524397,0.407505,0.402564,0.416724,0.423062,2587,0.862,train,,0.5
gemini__300__232__ava__middle_near_miss__375821.jpg__09e46a985f,/home/omen_pc1/ava/images/375821.jpg,375821.jpg,ava,middle_near_miss,near_miss,medium,0.560339,0.461147,0.454064,0.467525,0.473193,1934,0.6443333333333333,train,4.925311,
gemini__300__233__aadb__selected_high__farm1_543_19529327774_801f9fbe34_b.jpg__1c49c90f7d,/home/omen_pc1/photo_score_project/data/raw/aadb/images/farm1_543_19529327774_801f9fbe34_b.jpg,farm1_543_19529327774_801f9fbe34_b.jpg,aadb,selected_high,selected,strong,0.505598,0.558136,0.545377,0.546503,0.545152,841,0.28,train,,0.8
gemini__300__234__ava__rejected_low__231256.jpg__9d49258e3c,/home/omen_pc1/ava/images/231256.jpg,231256.jpg,ava,rejected_low,not_selected,weak,0.527084,0.373472,0.288152,0.346173,0.362386,2968,0.989,train,5.494505,
gemini__300__235__aadb__selected_high__farm1_496_20208901525_a269fc045b_b.jpg__30c2d4374b,/home/omen_pc1/photo_score_project/data/raw/aadb/images/farm1_496_20208901525_a269fc045b_b.jpg,farm1_496_20208901525_a269fc045b_b.jpg,aadb,selected_high,selected,strong,0.540319,0.635352,0.695202,0.655774,0.645037,152,0.050333333333333334,train,,0.75
gemini__300__236__ava__rejected_low__303144.jpg__e5849593e1,/home/omen_pc1/ava/images/303144.jpg,303144.jpg,ava,rejected_low,not_selected,weak,0.566799,0.429739,0.429483,0.443317,0.450196,2288,0.7623333333333333,train,5.050251,
gemini__300__237__ava__selected_high__545948.jpg__75e542987b,/home/omen_pc1/ava/images/545948.jpg,545948.jpg,ava,selected_high,selected,strong,0.536359,0.512026,0.584383,0.550638,0.544619,793,0.264,train,6.427419,
gemini__300__238__ava__selected_high__497284.jpg__22a823f179,/home/omen_pc1/ava/images/497284.jpg,497284.jpg,ava,selected_high,selected,strong,0.583045,0.727809,0.715758,0.707307,0.701274,60,0.019666666666666666,train,6.895,
gemini__300__239__ava__middle_near_miss__297366.jpg__c70f10f9e0,/home/omen_pc1/ava/images/297366.jpg,297366.jpg,ava,middle_near_miss,near_miss,medium,0.522083,0.522183,0.393105,0.457634,0.470537,2083,0.694,train,5.075188,
gemini__300__240__ava__middle_near_miss__10290.jpg__3938866664,/home/omen_pc1/ava/images/10290.jpg,10290.jpg,ava,middle_near_miss,near_miss,medium,0.501871,0.607836,0.421687,0.504165,0.517482,1367,0.4553333333333333,train,4.531579,
gemini__300__241__aadb__rejected_low__farm1_328_20076576020_eafe289eed_b.jpg__476d8b5954,/home/omen_pc1/photo_score_project/data/raw/aadb/images/farm1_328_20076576020_eafe289eed_b.jpg,farm1_328_20076576020_eafe289eed_b.jpg,aadb,rejected_low,not_selected,weak,0.489461,0.451046,0.32613,0.392429,0.406842,2782,0.927,train,,0.375
gemini__300__242__ava__middle_near_miss__259817.jpg__c68314102f,/home/omen_pc1/ava/images/259817.jpg,259817.jpg,ava,middle_near_miss,near_miss,medium,0.527863,0.489261,0.428719,0.46285,0.470835,2004,0.6676666666666666,train,5.707792,
gemini__300__243__ava__selected_high__542604.jpg__1826e431f9,/home/omen_pc1/ava/images/542604.jpg,542604.jpg,ava,selected_high,selected,strong,0.47915,0.607762,0.500342,0.541191,0.545502,883,0.294,val,4.309734,
gemini__300__244__aadb__middle_near_miss__farm1_384_20104316081_349daa5d00_b.jpg__362db0c673,/home/omen_pc1/photo_score_project/data/raw/aadb/images/farm1_384_20104316081_349daa5d00_b.jpg,farm1_384_20104316081_349daa5d00_b.jpg,aadb,middle_near_miss,near_miss,medium,0.495969,0.511774,0.436682,0.472647,0.479366,1847,0.6153333333333333,train,,0.45
gemini__300__245__aadb__rejected_low__farm1_335_19985792019_ba145a71a2_b.jpg__b986542496,/home/omen_pc1/photo_score_project/data/raw/aadb/images/farm1_335_19985792019_ba145a71a2_b.jpg,farm1_335_19985792019_ba145a71a2_b.jpg,aadb,rejected_low,not_selected,weak,0.525654,0.470362,0.415191,0.448306,0.456587,2232,0.7436666666666667,train,,0.5
gemini__300__246__ava__selected_high__110456.jpg__cd08fb6ab6,/home/omen_pc1/ava/images/110456.jpg,110456.jpg,ava,selected_high,selected,strong,0.528989,0.555437,0.531573,0.54086,0.541924,885,0.2946666666666667,train,5.123552,
gemini__300__247__aadb__middle_near_miss__farm1_380_20180518735_656d317005_b.jpg__ee1a23d551,/home/omen_pc1/photo_score_project/data/raw/aadb/images/farm1_380_20180518735_656d317005_b.jpg,farm1_380_20180518735_656d317005_b.jpg,aadb,middle_near_miss,near_miss,medium,0.512147,0.479059,0.467232,0.476454,0.479291,1780,0.593,train,,0.5
gemini__300__248__ava__middle_near_miss__399032.jpg__89cd24ef67,/home/omen_pc1/ava/images/399032.jpg,399032.jpg,ava,middle_near_miss,near_miss,medium,0.486984,0.496908,0.424682,0.459803,0.466529,2058,0.6856666666666666,train,5.165138,
gemini__300__249__ava__middle_near_miss__861798.jpg__91cbb6679e,/home/omen_pc1/ava/images/861798.jpg,861798.jpg,ava,middle_near_miss,near_miss,medium,0.483189,0.574689,0.501902,0.529146,0.531849,1028,0.3423333333333333,train,3.985915,
gemini__300__250__ava__middle_near_miss__173845.jpg__d95bb78674,/home/omen_pc1/ava/images/173845.jpg,173845.jpg,ava,middle_near_miss,near_miss,medium,0.521858,0.570182,0.440072,0.500295,0.510889,1438,0.479,train,5.75942,
gemini__300__251__ava__middle_near_miss__22428.jpg__866382f74a,/home/omen_pc1/ava/images/22428.jpg,22428.jpg,ava,middle_near_miss,near_miss,medium,0.53579,0.515751,0.423671,0.471715,0.481925,1865,0.6213333333333333,train,5.57767,
gemini__300__252__ava__middle_near_miss__293868.jpg__20ad87ea15,/home/omen_pc1/ava/images/293868.jpg,293868.jpg,ava,middle_near_miss,near_miss,medium,0.529932,0.452117,0.482538,0.475109,0.475958,1813,0.604,test,5.208531,
gemini__300__253__aadb__selected_high__farm1_383_19941508929_c98860381d_b.jpg__bdd1d41259,/home/omen_pc1/photo_score_project/data/raw/aadb/images/farm1_383_19941508929_c98860381d_b.jpg,farm1_383_19941508929_c98860381d_b.jpg,aadb,selected_high,selected,strong,0.504529,0.59037,0.565316,0.569259,0.567472,616,0.205,train,,0.7
gemini__300__254__ava__rejected_low__677510.jpg__f4477b8088,/home/omen_pc1/ava/images/677510.jpg,677510.jpg,ava,rejected_low,not_selected,weak,0.582519,0.494754,0.399472,0.45589,0.469806,2119,0.706,train,6.058824,
gemini__300__255__ava__rejected_low__538904.jpg__3790f9ba81,/home/omen_pc1/ava/images/538904.jpg,538904.jpg,ava,rejected_low,not_selected,weak,0.483713,0.388771,0.422939,0.415349,0.416679,2607,0.8686666666666667,train,5.118919,
gemini__300__256__ava__rejected_low__733508.jpg__17feedf452,/home/omen_pc1/ava/images/733508.jpg,733508.jpg,ava,rejected_low,not_selected,weak,0.529173,0.446188,0.379057,0.420921,0.431783,2544,0.8476666666666667,train,5.258823,
gemini__300__257__ava__middle_near_miss__199404.jpg__bb7395c6b5,/home/omen_pc1/ava/images/199404.jpg,199404.jpg,ava,middle_near_miss,near_miss,medium,0.536538,0.533691,0.516948,0.525604,0.527421,1067,0.35533333333333333,train,4.401639,
gemini__300__258__aadb__middle_near_miss__farm1_274_19981287172_99f3c435a9_b.jpg__59e4339ce2,/home/omen_pc1/photo_score_project/data/raw/aadb/images/farm1_274_19981287172_99f3c435a9_b.jpg,farm1_274_19981287172_99f3c435a9_b.jpg,aadb,middle_near_miss,near_miss,medium,0.508336,0.528763,0.44401,0.484344,0.491798,1649,0.5493333333333333,train,,0.45
gemini__300__259__ava__selected_high__481130.jpg__5f89104094,/home/omen_pc1/ava/images/481130.jpg,481130.jpg,ava,selected_high,selected,strong,0.581163,0.621967,0.791238,0.702522,0.683555,64,0.021,train,6.22449,
gemini__300__260__ava__middle_near_miss__436416.jpg__9e2662c883,/home/omen_pc1/ava/images/436416.jpg,436416.jpg,ava,middle_near_miss,near_miss,medium,0.487919,0.387824,0.564142,0.485993,0.473365,1633,0.544,train,5.691892,
gemini__300__261__ava__rejected_low__265365.jpg__2a917c7e47,/home/omen_pc1/ava/images/265365.jpg,265365.jpg,ava,rejected_low,not_selected,weak,0.52377,0.555737,0.355153,0.452248,0.470708,2181,0.7266666666666667,train,4.666666,
gemini__300__262__ava__selected_high__343677.jpg__c113d85f7e,/home/omen_pc1/ava/images/343677.jpg,343677.jpg,ava,selected_high,selected,strong,0.569106,0.623353,0.479977,0.54624,0.557866,843,0.2806666666666667,test,5.24031,
gemini__300__263__ava__middle_near_miss__49014.jpg__ee7706b349,/home/omen_pc1/ava/images/49014.jpg,49014.jpg,ava,middle_near_miss,near_miss,medium,0.541756,0.577613,0.386226,0.478334,0.49568,1749,0.5826666666666667,train,6.246666,
gemini__300__264__ava__middle_near_miss__534915.jpg__8b5983f9e2,/home/omen_pc1/ava/images/534915.jpg,534915.jpg,ava,middle_near_miss,near_miss,medium,0.532954,0.489746,0.430058,0.464223,0.472352,1992,0.6636666666666666,train,4.830883,
gemini__300__265__ava__selected_high__934135.jpg__cdb3f9b068,/home/omen_pc1/ava/images/934135.jpg,934135.jpg,ava,selected_high,selected,strong,0.534383,0.588634,0.594434,0.586109,0.582816,482,0.16033333333333333,val,5.571429,
gemini__300__266__ava__selected_high__278074.jpg__aba096f3d6,/home/omen_pc1/ava/images/278074.jpg,278074.jpg,ava,selected_high,selected,strong,0.537965,0.621164,0.550244,0.577384,0.580316,549,0.18266666666666667,train,5.395061,
gemini__300__267__aadb__middle_near_miss__farm1_422_19962053796_4d4a3036b3_b.jpg__1d73ea1ee7,/home/omen_pc1/photo_score_project/data/raw/aadb/images/farm1_422_19962053796_4d4a3036b3_b.jpg,farm1_422_19962053796_4d4a3036b3_b.jpg,aadb,middle_near_miss,near_miss,medium,0.475624,0.418042,0.499079,0.464319,0.459094,1990,0.663,val,,0.8
gemini__300__268__ava__rejected_low__952607.jpg__68add31e0c,/home/omen_pc1/ava/images/952607.jpg,952607.jpg,ava,rejected_low,not_selected,weak,0.489847,0.37468,0.260938,0.329326,0.346458,2990,0.9963333333333333,test,6.083334,
gemini__300__269__aadb__middle_near_miss__farm1_380_20016667010_ff2dcb3bed_b.jpg__a1f2b945ec,/home/omen_pc1/photo_score_project/data/raw/aadb/images/farm1_380_20016667010_ff2dcb3bed_b.jpg,farm1_380_20016667010_ff2dcb3bed_b.jpg,aadb,middle_near_miss,near_miss,medium,0.550939,0.591459,0.330565,0.45696,0.481023,2096,0.6983333333333334,train,,0.55
gemini__300__270__aadb__middle_near_miss__farm1_524_20138594288_537009e256_b.jpg__44b85628b3,/home/omen_pc1/photo_score_project/data/raw/aadb/images/farm1_524_20138594288_537009e256_b.jpg,farm1_524_20138594288_537009e256_b.jpg,aadb,middle_near_miss,near_miss,medium,0.47272,0.558979,0.513092,0.52741,0.527685,1043,0.3473333333333333,train,,0.7
gemini__300__271__ava__middle_near_miss__140893.jpg__18670e6eb3,/home/omen_pc1/ava/images/140893.jpg,140893.jpg,ava,middle_near_miss,near_miss,medium,0.4859,0.474452,0.540726,0.508734,0.502679,1298,0.43233333333333335,train,4.648148,
gemini__300__272__ava__rejected_low__916625.jpg__968080dbd1,/home/omen_pc1/ava/images/916625.jpg,916625.jpg,ava,rejected_low,not_selected,weak,0.510103,0.378739,0.489377,0.447194,0.442699,2247,0.7486666666666667,train,6.630769,
gemini__300__273__ava__rejected_low__129432.jpg__f039b12ffa,/home/omen_pc1/ava/images/129432.jpg,129432.jpg,ava,rejected_low,not_selected,weak,0.488182,0.446814,0.427213,0.44115,0.445179,2319,0.7726666666666666,train,6.334365,
gemini__300__274__ava__selected_high__218.jpg__ee5ba4e863,/home/omen_pc1/ava/images/218.jpg,218.jpg,ava,selected_high,selected,strong,0.516504,0.680817,0.850019,0.748987,0.723851,31,0.01,val,6.220126,
gemini__300__275__aadb__selected_high__farm1_358_19916813979_d34f9dfd81_b.jpg__97938132be,/home/omen_pc1/photo_score_project/data/raw/aadb/images/farm1_358_19916813979_d34f9dfd81_b.jpg,farm1_358_19916813979_d34f9dfd81_b.jpg,aadb,selected_high,selected,strong,0.513889,0.523165,0.599302,0.560306,0.552228,699,0.23266666666666666,train,,0.75
gemini__300__276__ava__rejected_low__778117.jpg__2b95d1a0f8,/home/omen_pc1/ava/images/778117.jpg,778117.jpg,ava,rejected_low,not_selected,weak,0.477869,0.300314,0.432757,0.384291,0.379924,2828,0.9423333333333334,train,5.023438,
gemini__300__277__ava__middle_near_miss__518830.jpg__0372cf2b8c,/home/omen_pc1/ava/images/518830.jpg,518830.jpg,ava,middle_near_miss,near_miss,medium,0.547012,0.54133,0.525801,0.534134,0.535971,960,0.31966666666666665,test,5.819096,
gemini__300__278__ava__rejected_low__35698.jpg__6a6273218d,/home/omen_pc1/ava/images/35698.jpg,35698.jpg,ava,rejected_low,not_selected,weak,0.554498,0.44008,0.411706,0.437335,0.445893,2359,0.786,test,4.932331,
gemini__300__279__ava__rejected_low__90569.jpg__85e4271456,/home/omen_pc1/ava/images/90569.jpg,90569.jpg,ava,rejected_low,not_selected,weak,0.499287,0.406995,0.465767,0.44561,0.444348,2265,0.7546666666666667,train,5.630209,
gemini__300__280__ava__rejected_low__921646.jpg__5ba599c591,/home/omen_pc1/ava/images/921646.jpg,921646.jpg,ava,rejected_low,not_selected,weak,0.452967,0.394678,0.430832,0.418584,0.417883,2570,0.8563333333333333,train,5.453039,
gemini__300__281__ava__rejected_low__25850.jpg__5a488aba6d,/home/omen_pc1/ava/images/25850.jpg,25850.jpg,ava,rejected_low,not_selected,weak,0.470659,0.45148,0.450189,0.452752,0.45384,2168,0.7223333333333334,test,5.723982,
gemini__300__282__ava__rejected_low__330592.jpg__42d1acccf6,/home/omen_pc1/ava/images/330592.jpg,330592.jpg,ava,rejected_low,not_selected,weak,0.568742,0.502713,0.39645,0.456184,0.470112,2114,0.7043333333333334,train,6.625,
gemini__300__283__ava__middle_near_miss__83284.jpg__7a70650896,/home/omen_pc1/ava/images/83284.jpg,83284.jpg,ava,middle_near_miss,near_miss,medium,0.530452,0.512941,0.406507,0.461475,0.472994,2036,0.6783333333333333,train,3.812121,
gemini__300__284__aadb__rejected_low__farm1_341_19966420079_4f81644030_b.jpg__b56fa08d74,/home/omen_pc1/photo_score_project/data/raw/aadb/images/farm1_341_19966420079_4f81644030_b.jpg,farm1_341_19966420079_4f81644030_b.jpg,aadb,rejected_low,not_selected,weak,0.456225,0.35921,0.39291,0.385761,0.387242,2821,0.94,train,,0.4
gemini__300__285__aadb__middle_near_miss__farm1_335_19915376919_d2d3da90a3_b.jpg__ed1eedd850,/home/omen_pc1/photo_score_project/data/raw/aadb/images/farm1_335_19915376919_d2d3da90a3_b.jpg,farm1_335_19915376919_d2d3da90a3_b.jpg,aadb,middle_near_miss,near_miss,medium,0.51533,0.526609,0.450043,0.487198,0.494291,1609,0.536,train,,0.45
gemini__300__286__aadb__selected_high__farm1_261_19943867858_99c1bc615f_b.jpg__930274d870,/home/omen_pc1/photo_score_project/data/raw/aadb/images/farm1_261_19943867858_99c1bc615f_b.jpg,farm1_261_19943867858_99c1bc615f_b.jpg,aadb,selected_high,selected,strong,0.473049,0.509226,0.668926,0.585458,0.567679,485,0.16133333333333333,train,,0.65
