candidate_id,image_path,image_file_name,dataset_source,selection_band,selection_state,aesthetic_signal,nima_unit_score,rgnet_score,alamp_score,weighted_aesthetic_score,balanced_comparison_score,primary_rank,primary_rank_percentile,source_split,ava_mean_score,aadb_score
gemini__1000__470__aadb__middle_near_miss__farm1_461_19793645950_ac4277cf65_b.jpg__7e8ab129e6,/home/omen_pc1/photo_score_project/data/raw/aadb/images/farm1_461_19793645950_ac4277cf65_b.jpg,farm1_461_19793645950_ac4277cf65_b.jpg,aadb,middle_near_miss,near_miss,medium,0.501037,0.543507,0.49658,0.515796,0.518366,1209,0.4026666666666667,train,,0.6
gemini__1000__471__ava__middle_near_miss__22274.jpg__0b6f80d239,/home/omen_pc1/ava/images/22274.jpg,22274.jpg,ava,middle_near_miss,near_miss,medium,0.553282,0.489734,0.531866,0.517155,0.516119,1196,0.3983333333333333,train,6.524194,
gemini__1000__472__ava__middle_near_miss__474426.jpg__360d2ebffb,/home/omen_pc1/ava/images/474426.jpg,474426.jpg,ava,middle_near_miss,near_miss,medium,0.531095,0.447339,0.530368,0.497229,0.493114,1477,0.492,train,6.216049,
gemini__1000__473__ava__rejected_low__98237.jpg__41b224d4db,/home/omen_pc1/ava/images/98237.jpg,98237.jpg,ava,rejected_low,not_selected,weak,0.488191,0.420632,0.475318,0.454731,0.45264,2139,0.7126666666666667,train,5.237762,
gemini__1000__474__ava__middle_near_miss__369804.jpg__b2c27e5e79,/home/omen_pc1/ava/images/369804.jpg,369804.jpg,ava,middle_near_miss,near_miss,medium,0.527817,0.453502,0.525771,0.497068,0.493557,1482,0.49366666666666664,train,4.13834,
gemini__1000__475__ava__middle_near_miss__716695.jpg__d514b98f0f,/home/omen_pc1/ava/images/716695.jpg,716695.jpg,ava,middle_near_miss,near_miss,medium,0.501929,0.513306,0.411455,0.461243,0.470859,2040,0.6796666666666666,test,4.850649,
gemini__1000__476__ava__middle_near_miss__750530.jpg__158e0352a9,/home/omen_pc1/ava/images/750530.jpg,750530.jpg,ava,middle_near_miss,near_miss,medium,0.574058,0.60313,0.44096,0.519138,0.533901,1165,0.388,train,4.673077,
gemini__1000__477__ava__middle_near_miss__880257.jpg__c3c5272292,/home/omen_pc1/ava/images/880257.jpg,880257.jpg,ava,middle_near_miss,near_miss,medium,0.535171,0.544949,0.417514,0.480254,0.492508,1710,0.5696666666666667,val,4.89172,
gemini__1000__478__ava__middle_near_miss__879628.jpg__75b90fd7a0,/home/omen_pc1/ava/images/879628.jpg,879628.jpg,ava,middle_near_miss,near_miss,medium,0.535658,0.657193,0.445418,0.539152,0.554253,906,0.3016666666666667,train,4.535433,
gemini__1000__479__aadb__selected_high__farm1_383_19941508929_c98860381d_b.jpg__cea61dd574,/home/omen_pc1/photo_score_project/data/raw/aadb/images/farm1_383_19941508929_c98860381d_b.jpg,farm1_383_19941508929_c98860381d_b.jpg,aadb,selected_high,selected,strong,0.504529,0.59037,0.565316,0.569259,0.567472,616,0.205,train,,0.7
gemini__1000__480__ava__middle_near_miss__786122.jpg__dcae61fbde,/home/omen_pc1/ava/images/786122.jpg,786122.jpg,ava,middle_near_miss,near_miss,medium,0.48716,0.615436,0.428059,0.50892,0.521244,1295,0.43133333333333335,val,5.080402,
gemini__1000__481__ava__middle_near_miss__946769.jpg__e1731a7efd,/home/omen_pc1/ava/images/946769.jpg,946769.jpg,ava,middle_near_miss,near_miss,medium,0.503261,0.419698,0.592395,0.514403,0.501311,1224,0.4076666666666667,val,5.417911,
gemini__1000__482__aadb__selected_high__farm1_454_20188212845_aa4244c4fa_b.jpg__d6fe9a2c07,/home/omen_pc1/photo_score_project/data/raw/aadb/images/farm1_454_20188212845_aa4244c4fa_b.jpg,farm1_454_20188212845_aa4244c4fa_b.jpg,aadb,selected_high,selected,strong,0.543031,0.637108,0.574888,0.59659,0.598108,413,0.13733333333333334,train,,0.55
gemini__1000__483__aadb__selected_high__farm1_274_19992013998_837c258f22_b.jpg__b8da7dcd41,/home/omen_pc1/photo_score_project/data/raw/aadb/images/farm1_274_19992013998_837c258f22_b.jpg,farm1_274_19992013998_837c258f22_b.jpg,aadb,selected_high,selected,strong,0.555998,0.624317,0.540416,0.575535,0.580509,562,0.187,train,,0.65
gemini__1000__484__ava__rejected_low__91062.jpg__b89b724e8f,/home/omen_pc1/ava/images/91062.jpg,91062.jpg,ava,rejected_low,not_selected,weak,0.474602,0.34731,0.429369,0.401069,0.399227,2727,0.9086666666666666,train,6.335548,
gemini__1000__485__aadb__middle_near_miss__farm1_329_20210146681_59822e35a6_b.jpg__08aad31020,/home/omen_pc1/photo_score_project/data/raw/aadb/images/farm1_329_20210146681_59822e35a6_b.jpg,farm1_329_20210146681_59822e35a6_b.jpg,aadb,middle_near_miss,near_miss,medium,0.536765,0.502329,0.46504,0.487128,0.492579,1611,0.5366666666666666,train,,0.5
gemini__1000__486__aadb__rejected_low__farm1_303_19563390744_9176378222_b.jpg__d285cfb17e,/home/omen_pc1/photo_score_project/data/raw/aadb/images/farm1_303_19563390744_9176378222_b.jpg,farm1_303_19563390744_9176378222_b.jpg,aadb,rejected_low,not_selected,weak,0.469264,0.509427,0.395154,0.448274,0.457693,2233,0.744,train,,0.6
gemini__1000__487__ava__rejected_low__141643.jpg__98aaa533e3,/home/omen_pc1/ava/images/141643.jpg,141643.jpg,ava,rejected_low,not_selected,weak,0.498467,0.470464,0.360737,0.418401,0.430774,2575,0.858,train,5.278572,
gemini__1000__488__aadb__selected_high__farm1_309_20171642515_00d27f1ca1_b.jpg__fd5bedee95,/home/omen_pc1/photo_score_project/data/raw/aadb/images/farm1_309_20171642515_00d27f1ca1_b.jpg,farm1_309_20171642515_00d27f1ca1_b.jpg,aadb,selected_high,selected,strong,0.518317,0.538291,0.756206,0.645251,0.622461,183,0.06066666666666667,train,,0.65
gemini__1000__489__ava__rejected_low__614724.jpg__ae44b0d6e3,/home/omen_pc1/ava/images/614724.jpg,614724.jpg,ava,rejected_low,not_selected,weak,0.5364,0.432801,0.371091,0.412306,0.423657,2629,0.876,train,6.236025,
gemini__1000__490__ava__middle_near_miss__391714.jpg__c17c72dee1,/home/omen_pc1/ava/images/391714.jpg,391714.jpg,ava,middle_near_miss,near_miss,medium,0.491161,0.577209,0.425141,0.49257,0.503475,1537,0.512,train,5.2,
gemini__1000__491__ava__middle_near_miss__40434.jpg__4a243934e3,/home/omen_pc1/ava/images/40434.jpg,40434.jpg,ava,middle_near_miss,near_miss,medium,0.478051,0.415825,0.497226,0.462748,0.457719,2006,0.6683333333333333,train,5.00641,
gemini__1000__492__ava__middle_near_miss__847671.jpg__816df81d3c,/home/omen_pc1/ava/images/847671.jpg,847671.jpg,ava,middle_near_miss,near_miss,medium,0.466258,0.345942,0.598924,0.484465,0.465182,1648,0.549,train,5.25,
gemini__1000__493__aadb__middle_near_miss__farm1_355_20191733011_140c4d1121_b.jpg__db17662c64,/home/omen_pc1/photo_score_project/data/raw/aadb/images/farm1_355_20191733011_140c4d1121_b.jpg,farm1_355_20191733011_140c4d1121_b.jpg,aadb,middle_near_miss,near_miss,medium,0.527663,0.548461,0.455578,0.49994,0.508188,1443,0.4806666666666667,train,,0.35
gemini__1000__494__aadb__selected_high__farm1_316_20175314216_397880b44e_b.jpg__c7630abea7,/home/omen_pc1/photo_score_project/data/raw/aadb/images/farm1_316_20175314216_397880b44e_b.jpg,farm1_316_20175314216_397880b44e_b.jpg,aadb,selected_high,selected,strong,0.504146,0.761623,0.675525,0.692826,0.688562,84,0.027666666666666666,train,,0.85
gemini__1000__495__ava__middle_near_miss__69831.jpg__ea15a1f92b,/home/omen_pc1/ava/images/69831.jpg,69831.jpg,ava,middle_near_miss,near_miss,medium,0.489993,0.475416,0.530173,0.504252,0.499505,1366,0.455,test,4.472924,
gemini__1000__496__ava__selected_high__716744.jpg__555e313716,/home/omen_pc1/ava/images/716744.jpg,716744.jpg,ava,selected_high,selected,strong,0.577804,0.691917,0.746522,0.707808,0.696642,59,0.019333333333333334,train,5.681818,
gemini__1000__497__ava__middle_near_miss__803287.jpg__40074fdef3,/home/omen_pc1/ava/images/803287.jpg,803287.jpg,ava,middle_near_miss,near_miss,medium,0.53773,0.469866,0.492882,0.48816,0.489252,1597,0.532,train,5.559441,
gemini__1000__498__ava__middle_near_miss__62700.jpg__f77050349d,/home/omen_pc1/ava/images/62700.jpg,62700.jpg,ava,middle_near_miss,near_miss,medium,0.52277,0.502066,0.44159,0.473898,0.480981,1828,0.609,train,5.643243,
gemini__1000__499__ava__middle_near_miss__493027.jpg__f6e2e8f5d0,/home/omen_pc1/ava/images/493027.jpg,493027.jpg,ava,middle_near_miss,near_miss,medium,0.448377,0.535639,0.517975,0.518081,0.515484,1182,0.39366666666666666,val,4.90604,
gemini__1000__500__ava__middle_near_miss__855972.jpg__d62fc4198d,/home/omen_pc1/ava/images/855972.jpg,855972.jpg,ava,middle_near_miss,near_miss,medium,0.547297,0.552266,0.503814,0.527543,0.53214,1042,0.347,train,4.785714,
gemini__1000__501__ava__selected_high__546643.jpg__97317bb93b,/home/omen_pc1/ava/images/546643.jpg,546643.jpg,ava,selected_high,selected,strong,0.488831,0.613393,0.526086,0.557283,0.559786,724,0.241,train,3.570093,
gemini__1000__502__aadb__middle_near_miss__farm1_286_19560857613_da3c15db14_b.jpg__9417a9335d,/home/omen_pc1/photo_score_project/data/raw/aadb/images/farm1_286_19560857613_da3c15db14_b.jpg,farm1_286_19560857613_da3c15db14_b.jpg,aadb,middle_near_miss,near_miss,medium,0.491927,0.509909,0.419305,0.462809,0.47097,2005,0.668,train,,0.438
gemini__1000__503__aadb__selected_high__farm1_300_19993605568_75daa95abd_b.jpg__ee289399d9,/home/omen_pc1/photo_score_project/data/raw/aadb/images/farm1_300_19993605568_75daa95abd_b.jpg,farm1_300_19993605568_75daa95abd_b.jpg,aadb,selected_high,selected,strong,0.492229,0.614896,0.5068,0.548581,0.553258,823,0.274,test,,0.9
gemini__1000__504__aadb__rejected_low__farm1_550_20076519101_f8a0bfa737_b.jpg__6d52b4a339,/home/omen_pc1/photo_score_project/data/raw/aadb/images/farm1_550_20076519101_f8a0bfa737_b.jpg,farm1_550_20076519101_f8a0bfa737_b.jpg,aadb,rejected_low,not_selected,weak,0.457246,0.38357,0.368973,0.383639,0.388783,2831,0.9433333333333334,train,,0.55
gemini__1000__505__ava__selected_high__939773.jpg__c27e53fc87,/home/omen_pc1/ava/images/939773.jpg,939773.jpg,ava,selected_high,selected,strong,0.510837,0.629495,0.48414,0.544952,0.553554,854,0.2843333333333333,train,5.872549,
gemini__1000__506__aadb__middle_near_miss__farm1_264_20257056732_61345d19c6_b.jpg__24eccaf8bc,/home/omen_pc1/photo_score_project/data/raw/aadb/images/farm1_264_20257056732_61345d19c6_b.jpg,farm1_264_20257056732_61345d19c6_b.jpg,aadb,middle_near_miss,near_miss,medium,0.514421,0.480564,0.47021,0.478773,0.481501,1734,0.5776666666666667,train,,0.75
gemini__1000__507__aadb__rejected_low__farm1_362_19992569539_535c102367_b.jpg__1c34594631,/home/omen_pc1/photo_score_project/data/raw/aadb/images/farm1_362_19992569539_535c102367_b.jpg,farm1_362_19992569539_535c102367_b.jpg,aadb,rejected_low,not_selected,weak,0.477754,0.39017,0.254314,0.331,0.348965,2989,0.996,train,,0.2
gemini__1000__508__ava__selected_high__830266.jpg__85f04b2bfc,/home/omen_pc1/ava/images/830266.jpg,830266.jpg,ava,selected_high,selected,strong,0.556303,0.698395,0.72956,0.699768,0.689547,71,0.023333333333333334,train,5.846626,
gemini__1000__509__ava__middle_near_miss__946810.jpg__a13fcbafdb,/home/omen_pc1/ava/images/946810.jpg,946810.jpg,ava,middle_near_miss,near_miss,medium,0.462096,0.522465,0.518794,0.514593,0.511941,1222,0.407,train,4.259259,
gemini__1000__510__aadb__middle_near_miss__farm4_3756_20022037209_8ba5f33170_b.jpg__8f0c8bfca3,/home/omen_pc1/photo_score_project/data/raw/aadb/images/farm4_3756_20022037209_8ba5f33170_b.jpg,farm4_3756_20022037209_8ba5f33170_b.jpg,aadb,middle_near_miss,near_miss,medium,0.543073,0.481031,0.458799,0.476119,0.481444,1791,0.5966666666666667,train,,0.5
gemini__1000__511__aadb__middle_near_miss__farm1_504_19956050456_7bd96daf66_b.jpg__5cfd700080,/home/omen_pc1/photo_score_project/data/raw/aadb/images/farm1_504_19956050456_7bd96daf66_b.jpg,farm1_504_19956050456_7bd96daf66_b.jpg,aadb,middle_near_miss,near_miss,medium,0.507937,0.478001,0.43909,0.461539,0.466927,2033,0.6773333333333333,test,,0.55
gemini__1000__512__aadb__middle_near_miss__farm1_367_19796793149_59a7ffd1a2_b.jpg__044610649f,/home/omen_pc1/photo_score_project/data/raw/aadb/images/farm1_367_19796793149_59a7ffd1a2_b.jpg,farm1_367_19796793149_59a7ffd1a2_b.jpg,aadb,middle_near_miss,near_miss,medium,0.511822,0.499833,0.527304,0.514767,0.51262,1218,0.4056666666666667,train,,0.75
gemini__1000__513__ava__selected_high__115130.jpg__aaf0391aa2,/home/omen_pc1/ava/images/115130.jpg,115130.jpg,ava,selected_high,selected,strong,0.525452,0.806391,0.839393,0.794798,0.777451,11,0.0033333333333333335,val,5.122449,
gemini__1000__514__aadb__middle_near_miss__farm1_256_19572485923_d2451e202a_b.jpg__3d775cf330,/home/omen_pc1/photo_score_project/data/raw/aadb/images/farm1_256_19572485923_d2451e202a_b.jpg,farm1_256_19572485923_d2451e202a_b.jpg,aadb,middle_near_miss,near_miss,medium,0.49632,0.488039,0.582256,0.535976,0.526968,939,0.31266666666666665,train,,0.8
gemini__1000__515__aadb__rejected_low__farm4_3710_20155640915_2740d92e20_b.jpg__78d325fdce,/home/omen_pc1/photo_score_project/data/raw/aadb/images/farm4_3710_20155640915_2740d92e20_b.jpg,farm4_3710_20155640915_2740d92e20_b.jpg,aadb,rejected_low,not_selected,weak,0.511133,0.475843,0.400808,0.441855,0.451122,2312,0.7703333333333333,test,,0.4
gemini__1000__516__ava__middle_near_miss__53825.jpg__46dedf3d53,/home/omen_pc1/ava/images/53825.jpg,53825.jpg,ava,middle_near_miss,near_miss,medium,0.574812,0.541653,0.528943,0.538614,0.541543,912,0.30366666666666664,train,6.888889,
gemini__1000__517__ava__selected_high__729238.jpg__c13d09edcd,/home/omen_pc1/ava/images/729238.jpg,729238.jpg,ava,selected_high,selected,strong,0.510793,0.570988,0.540399,0.549674,0.549723,812,0.2703333333333333,train,5.530303,
gemini__1000__518__ava__selected_high__450128.jpg__a82481c6fa,/home/omen_pc1/ava/images/450128.jpg,450128.jpg,ava,selected_high,selected,strong,0.581411,0.600105,0.50409,0.550228,0.558895,803,0.2673333333333333,train,5.691228,
gemini__1000__519__ava__middle_near_miss__437724.jpg__b7e5b624af,/home/omen_pc1/ava/images/437724.jpg,437724.jpg,ava,middle_near_miss,near_miss,medium,0.540733,0.431168,0.550964,0.502023,0.495521,1404,0.4676666666666667,train,5.387352,
gemini__1000__520__ava__middle_near_miss__4871.jpg__47a1a010b2,/home/omen_pc1/ava/images/4871.jpg,4871.jpg,ava,middle_near_miss,near_miss,medium,0.465803,0.623052,0.433597,0.5126,0.523683,1252,0.417,train,4.763052,
gemini__1000__521__aadb__selected_high__farm1_336_20148514342_084f0905b2_b.jpg__84c039deb4,/home/omen_pc1/photo_score_project/data/raw/aadb/images/farm1_336_20148514342_084f0905b2_b.jpg,farm1_336_20148514342_084f0905b2_b.jpg,aadb,selected_high,selected,strong,0.517894,0.643999,0.542197,0.580488,0.584362,526,0.175,train,,0.7
gemini__1000__522__aadb__middle_near_miss__farm1_474_19462792034_c8d6372c96_b.jpg__c1430760aa,/home/omen_pc1/photo_score_project/data/raw/aadb/images/farm1_474_19462792034_c8d6372c96_b.jpg,farm1_474_19462792034_c8d6372c96_b.jpg,aadb,middle_near_miss,near_miss,medium,0.543129,0.457109,0.474598,0.474456,0.477008,1817,0.6053333333333333,train,,0.6
gemini__1000__523__ava__middle_near_miss__682044.jpg__cef84c3a20,/home/omen_pc1/ava/images/682044.jpg,682044.jpg,ava,middle_near_miss,near_miss,medium,0.516324,0.509589,0.412332,0.461634,0.471696,2031,0.6766666666666666,train,5.351351,
gemini__1000__524__ava__selected_high__756190.jpg__7112e67e4d,/home/omen_pc1/ava/images/756190.jpg,756190.jpg,ava,selected_high,selected,strong,0.571928,0.528351,0.705488,0.621277,0.605742,274,0.091,train,4.576037,
gemini__1000__525__ava__rejected_low__150304.jpg__45635d2620,/home/omen_pc1/ava/images/150304.jpg,150304.jpg,ava,rejected_low,not_selected,weak,0.561685,0.316148,0.370992,0.368124,0.374916,2897,0.9653333333333334,train,4.97612,
gemini__1000__526__ava__middle_near_miss__112278.jpg__bddeade605,/home/omen_pc1/ava/images/112278.jpg,112278.jpg,ava,middle_near_miss,near_miss,medium,0.510998,0.517449,0.48992,0.503039,0.50547,1387,0.462,train,3.988095,
gemini__1000__527__ava__middle_near_miss__121200.jpg__f2e076a401,/home/omen_pc1/ava/images/121200.jpg,121200.jpg,ava,middle_near_miss,near_miss,medium,0.532784,0.498011,0.440691,0.472828,0.480299,1844,0.6143333333333333,test,6.078341,
gemini__1000__528__ava__rejected_low__412040.jpg__ab97228fd6,/home/omen_pc1/ava/images/412040.jpg,412040.jpg,ava,rejected_low,not_selected,weak,0.499448,0.402383,0.322359,0.372078,0.384933,2882,0.9603333333333334,train,5.728155,
gemini__1000__529__ava__selected_high__74261.jpg__a6288a8f97,/home/omen_pc1/ava/images/74261.jpg,74261.jpg,ava,selected_high,selected,strong,0.514651,0.615527,0.564816,0.580084,0.580111,529,0.176,train,5.334532,
gemini__1000__530__ava__middle_near_miss__151850.jpg__d7b4065583,/home/omen_pc1/ava/images/151850.jpg,151850.jpg,ava,middle_near_miss,near_miss,medium,0.571764,0.473266,0.501254,0.49711,0.499236,1481,0.49333333333333335,train,5.235632,
gemini__1000__531__ava__middle_near_miss__282781.jpg__2923951d84,/home/omen_pc1/ava/images/282781.jpg,282781.jpg,ava,middle_near_miss,near_miss,medium,0.507029,0.501019,0.424969,0.463595,0.4715,1996,0.665,train,5.484043,
gemini__1000__532__aadb__middle_near_miss__farm4_3705_20179405396_b6d72b9e55_b.jpg__e4bb7aa695,/home/omen_pc1/photo_score_project/data/raw/aadb/images/farm4_3705_20179405396_b6d72b9e55_b.jpg,farm4_3705_20179405396_b6d72b9e55_b.jpg,aadb,middle_near_miss,near_miss,medium,0.52197,0.489871,0.542906,0.519598,0.5159,1158,0.38566666666666666,train,,0.65
gemini__1000__533__aadb__middle_near_miss__farm1_279_19510278703_701c2dc5c2_b.jpg__5dd360bb23,/home/omen_pc1/photo_score_project/data/raw/aadb/images/farm1_279_19510278703_701c2dc5c2_b.jpg,farm1_279_19510278703_701c2dc5c2_b.jpg,aadb,middle_near_miss,near_miss,medium,0.42106,0.609391,0.419955,0.49584,0.505367,1499,0.49933333333333335,train,,0.4
gemini__1000__534__aadb__selected_high__farm1_277_19438344653_3dd653cfdf_b.jpg__232d051a14,/home/omen_pc1/photo_score_project/data/raw/aadb/images/farm1_277_19438344653_3dd653cfdf_b.jpg,farm1_277_19438344653_3dd653cfdf_b.jpg,aadb,selected_high,selected,strong,0.547507,0.576495,0.55069,0.560694,0.561825,697,0.232,train,,0.85
gemini__1000__535__ava__middle_near_miss__79213.jpg__629bb48470,/home/omen_pc1/ava/images/79213.jpg,79213.jpg,ava,middle_near_miss,near_miss,medium,0.53969,0.478896,0.544876,0.517965,0.514407,1184,0.3943333333333333,train,4.283525,
gemini__1000__536__ava__rejected_low__160172.jpg__9e5fe6cdb6,/home/omen_pc1/ava/images/160172.jpg,160172.jpg,ava,rejected_low,not_selected,weak,0.500642,0.415854,0.472363,0.452587,0.451176,2175,0.7246666666666667,test,4.485437,
gemini__1000__537__ava__middle_near_miss__77543.jpg__258a868a5b,/home/omen_pc1/ava/images/77543.jpg,77543.jpg,ava,middle_near_miss,near_miss,medium,0.450545,0.530455,0.458639,0.486556,0.489742,1621,0.54,train,3.854331,
gemini__1000__538__ava__rejected_low__147232.jpg__f80c1d1b26,/home/omen_pc1/ava/images/147232.jpg,147232.jpg,ava,rejected_low,not_selected,weak,0.54327,0.51141,0.377741,0.447762,0.462721,2241,0.7466666666666667,train,5.579579,
gemini__1000__539__ava__selected_high__912192.jpg__551dfd19b7,/home/omen_pc1/ava/images/912192.jpg,912192.jpg,ava,selected_high,selected,strong,0.503134,0.643778,0.622511,0.61908,0.614175,280,0.093,train,4.96124,
gemini__1000__540__ava__middle_near_miss__458799.jpg__010ad108c7,/home/omen_pc1/ava/images/458799.jpg,458799.jpg,ava,middle_near_miss,near_miss,medium,0.498837,0.507715,0.424348,0.465144,0.473037,1979,0.6593333333333333,test,5.261628,
gemini__1000__541__aadb__middle_near_miss__farm1_265_20176633085_27e18a5955_b.jpg__46abb397bd,/home/omen_pc1/photo_score_project/data/raw/aadb/images/farm1_265_20176633085_27e18a5955_b.jpg,farm1_265_20176633085_27e18a5955_b.jpg,aadb,middle_near_miss,near_miss,medium,0.47567,0.536802,0.418323,0.471449,0.480241,1870,0.623,test,,0.5
gemini__1000__542__ava__rejected_low__420168.jpg__78d3a25114,/home/omen_pc1/ava/images/420168.jpg,420168.jpg,ava,rejected_low,not_selected,weak,0.53139,0.38774,0.460084,0.438277,0.438225,2352,0.7836666666666666,train,4.866071,
gemini__1000__543__ava__selected_high__195828.jpg__5d71a39fdf,/home/omen_pc1/ava/images/195828.jpg,195828.jpg,ava,selected_high,selected,strong,0.559966,0.570044,0.641246,0.604637,0.597013,363,0.12066666666666667,train,6.193277,
gemini__1000__544__ava__selected_high__542604.jpg__ed41c9850e,/home/omen_pc1/ava/images/542604.jpg,542604.jpg,ava,selected_high,selected,strong,0.47915,0.607762,0.500342,0.541191,0.545502,883,0.294,val,4.309734,
gemini__1000__545__aadb__middle_near_miss__farm1_327_20100406651_73467db30a_b.jpg__7f368be7e1,/home/omen_pc1/photo_score_project/data/raw/aadb/images/farm1_327_20100406651_73467db30a_b.jpg,farm1_327_20100406651_73467db30a_b.jpg,aadb,middle_near_miss,near_miss,medium,0.499096,0.510962,0.438161,0.473375,0.480062,1833,0.6106666666666667,train,,0.45
gemini__1000__546__aadb__middle_near_miss__farm1_393_20179744375_c119001350_b.jpg__0cbbba86be,/home/omen_pc1/photo_score_project/data/raw/aadb/images/farm1_393_20179744375_c119001350_b.jpg,farm1_393_20179744375_c119001350_b.jpg,aadb,middle_near_miss,near_miss,medium,0.489772,0.504211,0.49991,0.500617,0.500325,1431,0.4766666666666667,train,,0.45
gemini__1000__547__ava__middle_near_miss__676245.jpg__a36b278b83,/home/omen_pc1/ava/images/676245.jpg,676245.jpg,ava,middle_near_miss,near_miss,medium,0.489936,0.489527,0.447423,0.468516,0.472747,1923,0.6406666666666667,train,5.924324,
gemini__1000__548__aadb__selected_high__farm1_306_20180524511_c6a0f2f7b2_b.jpg__96abb81a02,/home/omen_pc1/photo_score_project/data/raw/aadb/images/farm1_306_20180524511_c6a0f2f7b2_b.jpg,farm1_306_20180524511_c6a0f2f7b2_b.jpg,aadb,selected_high,selected,strong,0.465895,0.56549,0.534039,0.539805,0.53797,900,0.2996666666666667,train,,0.6
gemini__1000__549__ava__middle_near_miss__30737.jpg__4154f37d92,/home/omen_pc1/ava/images/30737.jpg,30737.jpg,ava,middle_near_miss,near_miss,medium,0.484929,0.55213,0.490159,0.514424,0.517261,1223,0.4073333333333333,train,5.171642,
gemini__1000__550__ava__selected_high__427316.jpg__0dffbdbeb4,/home/omen_pc1/ava/images/427316.jpg,427316.jpg,ava,selected_high,selected,strong,0.552628,0.669767,0.699647,0.672993,0.664148,119,0.03933333333333333,val,5.761291,
gemini__1000__551__aadb__selected_high__farm1_427_20089039850_a77ae0e89f_b.jpg__1cd98abc98,/home/omen_pc1/photo_score_project/data/raw/aadb/images/farm1_427_20089039850_a77ae0e89f_b.jpg,farm1_427_20089039850_a77ae0e89f_b.jpg,aadb,selected_high,selected,strong,0.475097,0.785684,0.705805,0.714686,0.707144,52,0.017,val,,0.8
gemini__1000__552__ava__middle_near_miss__436648.jpg__abb61499e9,/home/omen_pc1/ava/images/436648.jpg,436648.jpg,ava,middle_near_miss,near_miss,medium,0.523778,0.506132,0.493345,0.501503,0.503664,1414,0.471,train,4.767068,
gemini__1000__553__ava__selected_high__682347.jpg__0631974180,/home/omen_pc1/ava/images/682347.jpg,682347.jpg,ava,selected_high,selected,strong,0.512244,0.541878,0.660369,0.59816,0.584829,404,0.13433333333333333,train,5.525346,
gemini__1000__554__ava__selected_high__60917.jpg__9182f9464a,/home/omen_pc1/ava/images/60917.jpg,60917.jpg,ava,selected_high,selected,strong,0.534251,0.660051,0.544212,0.589552,0.594845,459,0.15266666666666667,train,3.950191,
gemini__1000__555__ava__selected_high__791689.jpg__836643a0b7,/home/omen_pc1/ava/images/791689.jpg,791689.jpg,ava,selected_high,selected,strong,0.58441,0.507475,0.665106,0.593984,0.582068,434,0.14433333333333334,train,5.284616,
gemini__1000__556__ava__rejected_low__167567.jpg__4cbc176f1a,/home/omen_pc1/ava/images/167567.jpg,167567.jpg,ava,rejected_low,not_selected,weak,0.497082,0.461287,0.273259,0.370853,0.391445,2888,0.9623333333333334,test,4.533898,
gemini__1000__557__ava__selected_high__440323.jpg__02c6b4507d,/home/omen_pc1/ava/images/440323.jpg,440323.jpg,ava,selected_high,selected,strong,0.510439,0.521232,0.566586,0.54283,0.537755,871,0.29,train,5.153465,
gemini__1000__558__ava__rejected_low__895749.jpg__16428a4a66,/home/omen_pc1/ava/images/895749.jpg,895749.jpg,ava,rejected_low,not_selected,weak,0.488965,0.322438,0.45404,0.404892,0.400058,2692,0.897,train,4.348066,
gemini__1000__559__ava__middle_near_miss__24902.jpg__6471e2c833,/home/omen_pc1/ava/images/24902.jpg,24902.jpg,ava,middle_near_miss,near_miss,medium,0.525702,0.451026,0.558934,0.512448,0.505391,1255,0.418,train,6.303279,
gemini__1000__560__ava__rejected_low__115825.jpg__8f58dce6e6,/home/omen_pc1/ava/images/115825.jpg,115825.jpg,ava,rejected_low,not_selected,weak,0.511737,0.404366,0.2495,0.33767,0.358525,2982,0.9936666666666667,train,4.455555,
gemini__1000__561__aadb__middle_near_miss__farm1_346_20011469250_1f4b77f915_b.jpg__ba86f0e3fa,/home/omen_pc1/photo_score_project/data/raw/aadb/images/farm1_346_20011469250_1f4b77f915_b.jpg,farm1_346_20011469250_1f4b77f915_b.jpg,aadb,middle_near_miss,near_miss,medium,0.464011,0.49541,0.43663,0.46288,0.467188,2003,0.6673333333333333,test,,0.5
gemini__1000__562__ava__middle_near_miss__852779.jpg__39d7fd900d,/home/omen_pc1/ava/images/852779.jpg,852779.jpg,ava,middle_near_miss,near_miss,medium,0.526706,0.542548,0.404207,0.471793,0.484835,1863,0.6206666666666667,test,5.677419,
gemini__1000__563__ava__rejected_low__63018.jpg__7319894e93,/home/omen_pc1/ava/images/63018.jpg,63018.jpg,ava,rejected_low,not_selected,weak,0.535897,0.434943,0.382819,0.418976,0.429237,2565,0.8546666666666667,train,6.102767,
gemini__1000__564__aadb__selected_high__farm4_3695_20101312586_5d81353a55_b.jpg__8641aa3463,/home/omen_pc1/photo_score_project/data/raw/aadb/images/farm4_3695_20101312586_5d81353a55_b.jpg,farm4_3695_20101312586_5d81353a55_b.jpg,aadb,selected_high,selected,strong,0.56199,0.752507,0.554261,0.634332,0.644631,218,0.07233333333333333,train,,0.7
