image_id,split,width,height,boxes,mean_score,avg_patch_area_ratio,max_iou,avg_iou,out_of_bounds_count,near_duplicates,center_dist_from_mid
801100,train,720,480,"[[0, 0, 224, 224], [281, 38, 505, 262], [334, 132, 558, 356], [196, 248, 420, 472], [222, 255, 446, 479]]",4.706767,0.1451851851851852,0.7487191998048305,0.12937310679927524,0,0,0.2551242514352089
64573,train,426,640,"[[2, 4, 226, 228], [89, 412, 313, 636], [82, 43, 306, 267], [139, 213, 363, 437], [197, 147, 421, 371]]",5.59276,0.18403755868544602,0.36140655524202303,0.104631459509906,0,0,0.2620659546193914
505605,train,670,703,"[[1, 222, 225, 446], [8, 438, 232, 662], [217, 49, 441, 273], [443, 313, 667, 537], [443, 1, 667, 225]]",5.6130953,0.10652852381053482,0.017603634298693924,0.002168592037889884,0,0,0.3695169855168516
410476,train,640,427,"[[361, 0, 585, 224], [16, 83, 240, 307], [12, 105, 236, 329], [13, 202, 237, 426], [413, 193, 637, 417]]",5.8162394,0.18360655737704917,0.7948204321075977,0.1544902273645295,0,0,0.3433973152363592
458758,train,540,720,"[[0, 139, 224, 363], [45, 494, 269, 718], [165, 294, 389, 518], [307, 170, 531, 394], [310, 33, 534, 257]]",6.345912,0.12905349794238682,0.23700462249614793,0.03937773940701621,0,0,0.30041631080072123
648863,train,640,467,"[[77, 3, 301, 227], [351, 28, 575, 252], [241, 88, 465, 312], [0, 241, 224, 465], [196, 242, 420, 466]]",5.1923075,0.16788008565310492,0.22896051729205447,0.05355485266109481,0,0,0.2773461499528127
258822,train,448,600,"[[0, 144, 224, 368], [73, 123, 297, 347], [117, 202, 341, 426], [208, 163, 432, 387], [221, 0, 445, 224]]",5.917808,0.18666666666666668,0.4397911017374711,0.18193587094717267,0,0,0.20807573266031856
653591,train,637,480,"[[357, 1, 581, 225], [1, 52, 225, 276], [153, 38, 377, 262], [23, 253, 247, 477], [325, 239, 549, 463]]",5.1077585,0.1641025641025641,0.1773981603153745,0.028521800988737595,0,0,0.3209307590682746
199385,train,443,640,"[[0, 345, 224, 569], [0, 0, 224, 224], [131, 141, 355, 365], [217, 84, 441, 308], [205, 369, 429, 593]]",5.1098485,0.17697516930022572,0.2981139885649238,0.044954656972894885,0,0,0.2985022001368833
594738,train,410,640,"[[6, 237, 230, 461], [17, 409, 241, 633], [27, 8, 251, 232], [180, 290, 404, 514], [177, 63, 401, 287]]",5.2934785,0.19121951219512195,0.14236277121325958,0.045486272649205815,0,0,0.29730512777566254
729924,train,500,365,"[[214, 6, 438, 230], [18, 0, 242, 224], [157, 82, 381, 306], [168, 137, 392, 361], [0, 139, 224, 363]]",3.5204678,0.27493698630136987,0.5593504778183513,0.18411187346089783,0,0,0.22322036888569813
70858,train,640,457,"[[191, 23, 415, 247], [25, 21, 249, 245], [415, 66, 639, 290], [74, 232, 298, 456], [144, 232, 368, 456]]",6.975,0.17155361050328227,0.5238095238095238,0.07514194511057028,0,0,0.3004524316168681
51333,train,640,480,"[[267, 0, 491, 224], [3, 56, 227, 280], [293, 110, 517, 334], [245, 246, 469, 470], [28, 255, 252, 479]]",5.0458016,0.16333333333333333,0.29020313705322703,0.054009388095588015,0,0,0.2825067810881352
664469,train,491,720,"[[19, 317, 243, 541], [78, 380, 302, 604], [41, 3, 265, 227], [266, 136, 490, 360], [266, 126, 490, 350]]",5.8278146,0.1419325639284906,0.9145299145299145,0.12745526827682221,0,1,0.297314659016537
948866,train,560,794,"[[9, 540, 233, 764], [0, 16, 224, 240], [197, 244, 421, 468], [321, 76, 545, 300], [326, 439, 550, 663]]",5.076389,0.1128463476070529,0.0591016548463357,0.008732998153670528,0,0,0.33521811355416575
802505,train,640,605,"[[267, 14, 491, 238], [175, 35, 399, 259], [199, 158, 423, 382], [2, 380, 226, 604], [187, 380, 411, 604]]",5.1014495,0.12958677685950412,0.36429387133612484,0.08584757682327246,0,0,0.2775380956022496
679894,train,633,633,"[[380, 5, 604, 229], [194, 60, 418, 284], [1, 0, 225, 224], [201, 363, 425, 587], [270, 408, 494, 632]]",4.6013513,0.12522430114128413,0.3821256903604336,0.050386099648676595,0,0,0.3385178622982149
6367,train,640,480,"[[76, 0, 300, 224], [132, 54, 356, 278], [264, 107, 488, 331], [252, 255, 476, 479], [116, 255, 340, 479]]",4.975089,0.16333333333333333,0.39781591263650545,0.11987973228588844,0,0,0.24080585197810747
807705,train,693,720,"[[2, 373, 226, 597], [37, 60, 261, 284], [196, 476, 420, 700], [468, 3, 692, 227], [464, 270, 688, 494]]",5.4037557,0.1005611672278339,0.03753024131014661,0.0037530241310146607,0,0,0.3794458071531249
456313,train,720,480,"[[351, 6, 575, 230], [29, 0, 253, 224], [206, 179, 430, 403], [165, 255, 389, 479], [210, 244, 434, 468]]",4.3589745,0.1451851851851852,0.6127280032141422,0.15808336652498114,0,0,0.27066970942502444
723760,train,640,480,"[[261, 28, 485, 252], [0, 99, 224, 323], [123, 39, 347, 263], [157, 255, 381, 479], [169, 253, 393, 477]]",4.566265,0.16333333333333333,0.8832007206125206,0.14250802279953176,0,0,0.26532139323456116
855703,train,800,628,"[[312, 15, 536, 239], [410, 37, 634, 261], [0, 227, 224, 451], [293, 316, 517, 540], [231, 403, 455, 627]]",6.0632186,0.09987261146496815,0.33981308411214955,0.06237763380336932,0,0,0.29495927479634765
781395,train,720,466,"[[3, 1, 227, 225], [309, 5, 533, 229], [252, 178, 476, 402], [11, 240, 235, 464], [381, 234, 605, 458]]",5.5,0.14954697186456842,0.18911745189117452,0.02818598703590789,0,0,0.3067133772538324
859727,train,800,540,"[[308, 3, 532, 227], [0, 45, 224, 269], [411, 134, 635, 358], [227, 315, 451, 539], [201, 307, 425, 531]]",5.726415,0.11614814814814815,0.7427063073075855,0.08936085212858699,0,0,0.29234513930425965
650666,train,640,522,"[[415, 7, 639, 231], [4, 11, 228, 235], [212, 132, 436, 356], [43, 297, 267, 521], [278, 264, 502, 488]]",5.321782,0.15019157088122606,0.1693856623473478,0.024065414691981583,0,0,0.2998161754395393
908171,train,600,800,"[[2, 6, 226, 230], [71, 574, 295, 798], [132, 313, 356, 537], [337, 134, 561, 358], [375, 326, 599, 550]]",5.613924,0.10453333333333334,0.06305084745762712,0.0071644071373926106,0,0,0.3209085983777872
894706,train,800,613,"[[428, 26, 652, 250], [0, 78, 224, 302], [251, 98, 475, 322], [212, 386, 436, 610], [129, 371, 353, 595]]",5.878049,0.10231647634584014,0.4157414330657562,0.04923872145437409,0,0,0.31468097716615623
823030,train,426,640,"[[2, 90, 226, 314], [2, 334, 226, 558], [117, 222, 341, 446], [180, 14, 404, 238], [200, 2, 424, 226]]",5.4761906,0.18403755868544602,0.7573550014009527,0.11481775678212254,0,0,0.2794090600949021
112251,train,511,640,"[[0, 25, 224, 249], [72, 329, 296, 553], [45, 125, 269, 349], [286, 24, 510, 248], [286, 415, 510, 639]]",4.8255816,0.15342465753424658,0.2839961103434157,0.0338805730058549,0,0,0.3391785175472788
6589,train,640,480,"[[0, 5, 224, 229], [0, 85, 224, 309], [219, 195, 443, 419], [329, 245, 553, 469], [137, 253, 361, 477]]",6.557971,0.16333333333333333,0.47368421052631576,0.11594605758104892,0,0,0.2966337161733873
693844,train,720,720,"[[6, 0, 230, 224], [168, 101, 392, 325], [487, 186, 711, 410], [375, 465, 599, 689], [5, 483, 229, 707]]",5.117647,0.09679012345679013,0.08224230528654315,0.008224230528654316,0,0,0.37507066199213995
575470,train,403,640,"[[0, 197, 224, 421], [27, 230, 251, 454], [112, 8, 336, 232], [176, 398, 400, 622], [176, 52, 400, 276]]",6.483568,0.1945409429280397,0.5998724591470705,0.11754836707293062,0,0,0.27803429332804946
737537,train,467,632,"[[0, 19, 224, 243], [0, 352, 224, 576], [155, 205, 379, 429], [242, 158, 466, 382], [228, 157, 452, 381]]",5.711111,0.17000515002846067,0.8749673031650537,0.16365591920916986,0,0,0.2642785737694696
189185,train,427,640,"[[0, 403, 224, 627], [73, 345, 297, 569], [134, 0, 358, 224], [147, 118, 371, 342], [180, 47, 404, 271]]",5.7831717,0.18360655737704917,0.45763007291636404,0.14882139309744047,0,0,0.28649561527045486
32162,train,640,582,"[[366, 16, 590, 240], [10, 4, 234, 228], [415, 213, 639, 437], [8, 357, 232, 581], [59, 326, 283, 550]]",4.5111113,0.13470790378006872,0.4986186401445574,0.05480293714233804,0,0,0.3828407820190942
6614,train,480,640,"[[4, 266, 228, 490], [81, 0, 305, 224], [149, 139, 373, 363], [255, 76, 479, 300], [251, 272, 475, 496]]",4.9116607,0.16333333333333333,0.23352262949578387,0.07378512133373312,0,0,0.26801903302642527
277762,train,369,640,"[[3, 234, 227, 458], [1, 338, 225, 562], [58, 368, 282, 592], [144, 5, 368, 229], [132, 71, 356, 295]]",5.6416383,0.21246612466124662,0.5010171114036137,0.15791158830398042,0,0,0.2732318768827498
705331,train,480,720,"[[13, 304, 237, 528], [43, 359, 267, 583], [53, 0, 277, 224], [254, 205, 478, 429], [255, 152, 479, 376]]",5.48366,0.1451851851851852,0.6128835243253669,0.11297269308633254,0,0,0.2860793986231543
699500,train,640,428,"[[25, 21, 249, 245], [415, 35, 639, 259], [221, 193, 445, 417], [75, 203, 299, 427], [98, 202, 322, 426]]",4.9365077,0.18317757009345795,0.8071998415242486,0.14654359254255644,0,0,0.3040605605751928
205472,train,630,396,"[[167, 2, 391, 226], [267, 52, 491, 276], [0, 103, 224, 327], [206, 169, 430, 393], [170, 170, 394, 394]]",5.591398,0.2011223344556678,0.7175326898062573,0.18113631060497815,0,0,0.22118112701113718
19366,train,640,553,"[[117, 2, 341, 226], [415, 15, 639, 239], [237, 144, 461, 368], [3, 320, 227, 544], [116, 328, 340, 552]]",4.686636,0.14177215189873418,0.3139206033308893,0.04951364977295426,0,0,0.3123023824835217
869383,train,527,600,"[[1, 243, 225, 467], [76, 6, 300, 230], [175, 173, 399, 397], [275, 179, 499, 403], [302, 89, 526, 313]]",5.3051643,0.1586843769765971,0.3686852154937261,0.10545407462729292,0,0,0.2502317134733658
914891,train,800,533,"[[429, 18, 653, 242], [7, 78, 231, 302], [275, 78, 499, 302], [185, 308, 409, 532], [268, 306, 492, 530]]",5.455696,0.11767354596622889,0.45332367849384503,0.0582498221657046,0,0,0.2871143924763178
938849,train,800,506,"[[1, 3, 225, 227], [481, 31, 705, 255], [339, 68, 563, 292], [378, 241, 602, 465], [0, 281, 224, 505]]",4.9698796,0.12395256916996047,0.18036180573525606,0.03013082043578493,0,0,0.32291275916761897
824159,train,720,679,"[[477, 6, 701, 230], [2, 39, 226, 263], [129, 299, 353, 523], [332, 409, 556, 633], [3, 408, 227, 632]]",5.086614,0.10263459335624284,0.1265126512651265,0.015095169657025728,0,0,0.36305432681249084
15617,train,640,508,"[[107, 4, 331, 228], [257, 0, 481, 224], [197, 92, 421, 316], [313, 283, 537, 507], [151, 274, 375, 498]]",3.8102565,0.15433070866141732,0.27505590567188454,0.09610938001263329,0,0,0.2602015019891807
197510,train,640,426,"[[253, 5, 477, 229], [209, 1, 433, 225], [414, 108, 638, 332], [0, 177, 224, 401], [86, 201, 310, 425]]",5.730909,0.18403755868544602,0.6518303924150646,0.11842030690000933,0,0,0.29324944577497924
47160,train,480,640,"[[0, 250, 224, 474], [18, 250, 242, 474], [132, 5, 356, 229], [196, 33, 420, 257], [250, 415, 474, 639]]",5.276018,0.16333333333333333,0.8512396694214877,0.13109611054190817,0,0,0.3099218419889599
775704,train,720,503,"[[37, 2, 261, 226], [281, 31, 505, 255], [493, 128, 717, 352], [190, 278, 414, 502], [119, 277, 343, 501]]",6.3010755,0.13854649878506736,0.5151359594160011,0.053055669038293354,0,0,0.31521142873572366
765434,train,640,428,"[[179, 6, 403, 230], [415, 25, 639, 249], [9, 112, 233, 336], [126, 170, 350, 394], [156, 203, 380, 427]]",4.0051546,0.18317757009345795,0.5853897437517773,0.11529575188420997,0,0,0.2728862007924172
83767,train,640,490,"[[319, 2, 543, 226], [0, 0, 224, 224], [178, 143, 402, 367], [161, 265, 385, 489], [240, 254, 464, 478]]",5.007752,0.16,0.44459959405185195,0.10464507551746045,0,0,0.2648812938825821
392449,train,640,457,"[[156, 16, 380, 240], [53, 3, 277, 227], [411, 213, 635, 437], [251, 217, 475, 441], [29, 232, 253, 456]]",5.2866244,0.17155361050328227,0.3412277301827027,0.054947259559592544,0,0,0.31385867384179883
704285,train,514,720,"[[5, 183, 229, 407], [55, 16, 279, 240], [129, 439, 353, 663], [259, 159, 483, 383], [289, 218, 513, 442]]",6.1296296,0.13558149589277993,0.46837962014573764,0.059637574856428496,0,0,0.2915827986353072
545997,val,640,482,"[[137, 2, 361, 226], [54, 50, 278, 274], [21, 130, 245, 354], [415, 257, 639, 481], [69, 247, 293, 471]]",5.36036,0.16265560165975104,0.37755326158576763,0.1111899141420869,0,0,0.32299643306354614
377116,val,640,426,"[[208, 11, 432, 235], [362, 3, 586, 227], [223, 85, 447, 309], [39, 201, 263, 425], [0, 190, 224, 414]]",4.519149,0.18403755868544602,0.6465453590824815,0.14873862128501,0,0,0.26562268888927737
296942,val,360,491,"[[6, 163, 230, 387], [0, 148, 224, 372], [56, 215, 280, 439], [125, 0, 349, 224], [135, 76, 359, 300]]",4.959854,0.2838651278569812,0.831575104946158,0.2682415783858628,0,0,0.21548252523366834
107478,val,640,379,"[[244, 0, 468, 224], [223, 11, 447, 235], [0, 110, 224, 334], [230, 154, 454, 378], [137, 154, 361, 378]]",5.411972,0.2068601583113457,0.7570780732932958,0.19546668919733845,0,0,0.2320602675361259
319102,val,600,355,"[[266, 0, 490, 224], [257, 6, 481, 230], [1, 91, 225, 315], [0, 130, 224, 354], [287, 128, 511, 352]]",5.9012346,0.23556807511737085,0.8763696196851277,0.2061074821485513,0,0,0.27045952422205016
194315,val,640,457,"[[244, 0, 468, 224], [0, 32, 224, 256], [136, 157, 360, 381], [349, 229, 573, 453], [94, 232, 318, 456]]",5.361111,0.17155361050328227,0.37029248709615753,0.05983410178857127,0,0,0.2835486821047638
352714,val,600,451,"[[162, 4, 386, 228], [137, 22, 361, 246], [179, 140, 403, 364], [0, 216, 224, 440], [266, 226, 490, 450]]",4.6885815,0.1854249815225425,0.6906229994272044,0.15094795915491338,0,0,0.23912202438331756
12015,val,640,369,"[[212, 8, 436, 232], [182, 30, 406, 254], [92, 58, 316, 282], [0, 141, 224, 365], [368, 142, 592, 366]]",6.1862745,0.21246612466124662,0.6407036819043882,0.16127725049253877,0,0,0.23395791632828472
564452,val,720,534,"[[297, 9, 521, 233], [309, 92, 533, 316], [1, 154, 225, 378], [180, 309, 404, 533], [208, 309, 432, 533]]",5.3609023,0.13050353724511027,0.7777777777777778,0.1261099516704277,0,0,0.27344211313937405
78482,val,640,480,"[[414, 32, 638, 256], [3, 104, 227, 328], [66, 36, 290, 260], [181, 254, 405, 478], [46, 239, 270, 463]]",5.6644297,0.16333333333333333,0.3338295496836621,0.08388474000001507,0,0,0.32101232929641793
438112,val,640,334,"[[261, 30, 485, 254], [280, 0, 504, 224], [325, 62, 549, 286], [8, 58, 232, 282], [2, 108, 226, 332]]",4.6486487,0.23473053892215573,0.6564656168498894,0.21117282081510966,0,0,0.23331216365700042
308751,val,640,385,"[[128, 0, 352, 224], [381, 126, 605, 350], [5, 125, 229, 349], [148, 154, 372, 378], [75, 157, 299, 381]]",5.9905663,0.20363636363636367,0.4982159119750377,0.15081904479043146,0,0,0.2752844789375713
687172,val,640,480,"[[3, 24, 227, 248], [415, 1, 639, 225], [60, 212, 284, 436], [15, 253, 239, 477], [196, 246, 420, 470]]",5.6043954,0.16333333333333333,0.48460684961905465,0.08513902804545558,0,0,0.3479147708482081
869212,val,795,800,"[[12, 219, 236, 443], [55, 575, 279, 799], [269, 9, 493, 233], [538, 333, 762, 557], [533, 102, 757, 326]]",6.947619,0.07889308176100629,0.0,0.0,0,0,0.3752827918433975
329836,val,457,640,"[[10, 398, 234, 622], [52, 2, 276, 226], [110, 164, 334, 388], [232, 15, 456, 239], [231, 235, 455, 459]]",5.3177085,0.17155361050328227,0.18629200997718487,0.049583501149171295,0,0,0.28932413405805313
83888,val,640,403,"[[187, 1, 411, 225], [158, 75, 382, 299], [2, 106, 226, 330], [402, 149, 626, 373], [18, 177, 242, 401]]",5.7756653,0.1945409429280397,0.46439411627363997,0.12223371488120446,0,0,0.26749807896668765
356350,val,640,480,"[[222, 6, 446, 230], [122, 91, 346, 315], [1, 67, 225, 291], [415, 246, 639, 470], [92, 255, 316, 479]]",4.3165827,0.16333333333333333,0.25830073227003714,0.0651883928283146,0,0,0.2968997731024653
425847,val,640,427,"[[249, 8, 473, 232], [134, 0, 358, 224], [323, 89, 547, 313], [17, 202, 241, 426], [186, 201, 410, 425]]",5.450413,0.18360655737704917,0.30653056973231957,0.09919729491879974,0,0,0.25803243283523186
824837,val,720,480,"[[363, 17, 587, 241], [277, 63, 501, 287], [0, 120, 224, 344], [147, 255, 371, 479], [1, 233, 225, 457]]",5.9591837,0.1451851851851852,0.3274249659387029,0.09419851671547765,0,0,0.2947018200582646
538244,val,436,640,"[[0, 121, 224, 345], [37, 122, 261, 346], [92, 23, 316, 247], [211, 353, 435, 577], [210, 267, 434, 491]]",5.480916,0.1798165137614679,0.7110023699510665,0.167142788055324,0,0,0.2726733679258567
277253,val,444,372,"[[212, 7, 436, 231], [73, 2, 297, 226], [127, 70, 351, 294], [218, 146, 442, 370], [4, 109, 228, 333]]",4.635714,0.3037876586263683,0.3591938454870517,0.18998324011590362,0,0,0.22197416735035294
362477,val,640,506,"[[275, 9, 499, 233], [111, 34, 335, 258], [182, 135, 406, 359], [0, 281, 224, 505], [276, 280, 500, 504]]",5.8037734,0.1549407114624506,0.23081451682140974,0.06603145791328184,0,0,0.260987402386822
366532,val,465,640,"[[6, 0, 230, 224], [19, 197, 243, 421], [127, 190, 351, 414], [239, 149, 463, 373], [239, 284, 463, 508]]",6.352751,0.16860215053763442,0.33482309124767223,0.11180103739583987,0,0,0.24205160260765898
165148,val,640,456,"[[223, 16, 447, 240], [0, 81, 224, 305], [253, 55, 477, 279], [166, 222, 390, 446], [130, 231, 354, 455]]",5.1355934,0.17192982456140352,0.6744310218247347,0.15355595004055064,0,0,0.24545048428181065
852545,val,728,800,"[[6, 293, 230, 517], [0, 0, 224, 224], [106, 221, 330, 445], [477, 254, 701, 478], [480, 529, 704, 753]]",4.830601,0.08615384615384615,0.23125245386729484,0.023479252466871086,0,0,0.3602509980243755
944883,val,800,573,"[[397, 0, 621, 224], [41, 86, 265, 310], [28, 175, 252, 399], [138, 248, 362, 472], [571, 324, 795, 548]]",4.601036,0.10945898778359511,0.39635715975343344,0.06885550676919432,0,0,0.33411842645452944
279810,val,426,640,"[[21, 65, 245, 289], [33, 5, 257, 229], [64, 378, 288, 602], [172, 414, 396, 638], [195, 31, 419, 255]]",4.743243,0.18403755868544602,0.5301292998292266,0.1051727883630035,0,0,0.32853915209543205
450890,val,640,428,"[[186, 3, 410, 227], [415, 50, 639, 274], [1, 67, 225, 291], [149, 203, 373, 427], [36, 185, 260, 409]]",4.0433073,0.18317757009345795,0.29509846940092405,0.07610172814561314,0,0,0.29954564485174096
889534,val,600,800,"[[0, 4, 224, 228], [44, 160, 268, 384], [220, 417, 444, 641], [366, 326, 590, 550], [371, 195, 595, 419]]",5.294737,0.10453333333333334,0.2546352441082703,0.051030120185879234,0,0,0.3117268548279025
937447,val,553,800,"[[8, 456, 232, 680], [0, 0, 224, 224], [216, 108, 440, 332], [325, 109, 549, 333], [328, 401, 552, 625]]",5.3587785,0.11341772151898735,0.3432743919579156,0.03526081544297534,0,0,0.3514108775966854
40059,val,640,467,"[[163, 7, 387, 231], [6, 68, 230, 292], [412, 62, 636, 286], [322, 215, 546, 439], [5, 242, 229, 466]]",5.2702703,0.16788008565310492,0.12499719737225623,0.036232164058101465,0,0,0.32219507379954726
327323,val,640,426,"[[7, 5, 231, 229], [302, 92, 526, 316], [313, 131, 537, 355], [1, 201, 225, 425], [82, 200, 306, 424]]",5.4159293,0.18403755868544602,0.6465453590824815,0.12267361868234905,0,0,0.2835385792025251
760125,val,720,551,"[[155, 0, 379, 224], [337, 54, 561, 278], [1, 124, 225, 348], [303, 326, 527, 550], [206, 326, 430, 550]]",4.981132,0.12647711232103245,0.3956386292834891,0.0551405972358189,0,0,0.3026824961770606
861148,val,800,517,"[[515, 10, 739, 234], [501, 8, 725, 232], [7, 77, 231, 301], [304, 273, 528, 497], [1, 287, 225, 511]]",5.3794465,0.12131528046421662,0.8676393955184992,0.08990063019933194,0,0,0.36738717604878957
115212,val,600,421,"[[174, 0, 398, 224], [0, 19, 224, 243], [9, 109, 233, 333], [372, 196, 596, 420], [190, 190, 414, 414]]",5.601626,0.1986381631037213,0.4027005115875989,0.0856055786768822,0,0,0.30039882839343063
13478,val,640,524,"[[106, 2, 330, 226], [315, 0, 539, 224], [158, 250, 382, 474], [112, 297, 336, 521], [20, 280, 244, 504]]",3.978836,0.14961832061068703,0.45763007291636404,0.10655172234492172,0,0,0.3129280111905482
55813,val,400,283,"[[82, 0, 306, 224], [87, 10, 311, 234], [156, 17, 380, 241], [111, 56, 335, 280], [0, 58, 224, 282]]",4.5571427,0.4432508833922261,0.8762292936469357,0.4453513403110637,0,0,0.14034942225881136
773976,val,480,319,"[[0, 4, 224, 228], [238, 0, 462, 224], [254, 87, 478, 311], [0, 77, 224, 301], [79, 94, 303, 318]]",4.588785,0.3276907001044932,0.5084175084175084,0.17822877352530847,0,0,0.26464954887969
666188,val,616,591,"[[265, 10, 489, 234], [7, 48, 231, 272], [232, 133, 456, 357], [143, 286, 367, 510], [262, 349, 486, 573]]",4.7524753,0.13782495000769113,0.237981273362036,0.056187350413510175,0,0,0.2588378289284269
120222,val,576,432,"[[2, 0, 226, 224], [148, 50, 372, 274], [288, 77, 512, 301], [216, 206, 440, 430], [8, 192, 232, 416]]",4.0315456,0.20164609053497942,0.197460741730705,0.0824982547984557,0,0,0.26530208063667304
17592,val,589,640,"[[16, 319, 240, 543], [2, 0, 226, 224], [206, 277, 430, 501], [364, 260, 588, 484], [344, 59, 568, 283]]",5.4174757,0.13310696095076402,0.1575960318375822,0.027752835763069406,0,0,0.3143365012663227
156531,val,640,400,"[[133, 10, 357, 234], [59, 6, 283, 230], [399, 93, 623, 317], [279, 168, 503, 392], [129, 175, 353, 399]]",4.443038,0.196,0.4899631785247654,0.11603727634532635,0,0,0.26304013471961013
926462,val,800,533,"[[334, 3, 558, 227], [5, 75, 229, 299], [424, 100, 648, 324], [269, 308, 493, 532], [112, 306, 336, 530]]",4.6296296,0.11767354596622889,0.20421436628506973,0.03893477028349294,0,0,0.30413855234128057
739099,val,700,538,"[[9, 2, 233, 226], [209, 88, 433, 312], [475, 106, 699, 330], [140, 313, 364, 537], [150, 276, 374, 500]]",6.677419,0.13323420074349443,0.6632744389564756,0.07603204255723288,0,0,0.29974002829738755
829822,val,427,640,"[[2, 233, 226, 457], [62, 0, 286, 224], [113, 107, 337, 331], [202, 208, 426, 432], [200, 251, 424, 475]]",5.134259,0.18360655737704917,0.6678078776799069,0.14853178210488505,0,0,0.24198057788008023
80197,val,640,533,"[[0, 18, 224, 242], [53, 21, 277, 245], [415, 237, 639, 461], [133, 304, 357, 528], [66, 306, 290, 530]]",6.043716,0.14709193245778612,0.6040664311631847,0.11362048170680979,0,0,0.3570642629145511
125827,val,640,523,"[[180, 11, 404, 235], [234, 0, 458, 224], [411, 52, 635, 276], [317, 262, 541, 486], [0, 298, 224, 522]]",4.912195,0.14990439770554492,0.5645287019425649,0.06706141993543632,0,0,0.32619505268156596
371535,val,640,258,"[[222, 1, 446, 225], [257, 5, 481, 229], [192, 33, 416, 257], [257, 33, 481, 257], [11, 33, 235, 257]]",5.0,0.30387596899224806,0.7777777777777778,0.37742324344566486,0,0,0.12694680295660454
795487,val,720,481,"[[480, 5, 704, 229], [331, 37, 555, 261], [50, 124, 274, 348], [429, 224, 653, 448], [0, 255, 224, 479]]",6.185185,0.1448833448833449,0.1922537721278365,0.04172035684537185,0,0,0.3326610812542638
813161,val,452,640,"[[25, 415, 249, 639], [66, 12, 290, 236], [57, 125, 281, 349], [227, 115, 451, 339], [202, 135, 426, 359]]",5.402439,0.17345132743362832,0.6793627418167213,0.1503497769777296,0,0,0.2796991536679797
830070,val,720,480,"[[442, 18, 666, 242], [408, 2, 632, 226], [11, 68, 235, 292], [428, 249, 652, 473], [0, 250, 224, 474]]",6.435294,0.1451851851851852,0.6496580746975276,0.07475291116097653,0,0,0.3665702670887858
909973,val,634,720,"[[10, 409, 234, 633], [99, 107, 323, 331], [328, 8, 552, 232], [409, 458, 633, 682], [395, 244, 619, 468]]",5.543396,0.10991938310550298,0.021373610715303505,0.0021373610715303506,0,0,0.35149249033151353
690409,val,640,418,"[[201, 4, 425, 228], [226, 31, 450, 255], [415, 94, 639, 318], [1, 186, 225, 410], [66, 193, 290, 417]]",5.1025643,0.1875598086124402,0.6411061505502952,0.13214547410518007,0,0,0.282643458919817
863702,val,800,602,"[[0, 12, 224, 236], [309, 13, 533, 237], [338, 104, 562, 328], [515, 375, 739, 599], [333, 376, 557, 600]]",5.2905407,0.10418604651162791,0.3485090772269777,0.045144799090600526,0,0,0.3295866687146173
112973,val,476,640,"[[0, 156, 224, 380], [66, 411, 290, 635], [108, 0, 332, 224], [251, 144, 475, 368], [222, 131, 446, 355]]",6.090517,0.16470588235294117,0.6949347205566909,0.09667683916764398,0,0,0.2922489918309411
743538,val,543,720,"[[9, 173, 233, 397], [13, 208, 237, 432], [213, 92, 437, 316], [318, 75, 542, 299], [297, 492, 521, 716]]",5.7058825,0.12834049519132393,0.7074797522629823,0.10886506578340413,0,0,0.322136513326019
275640,val,640,548,"[[2, 10, 226, 234], [330, 16, 554, 240], [398, 89, 622, 313], [191, 319, 415, 543], [66, 307, 290, 531]]",5.315018,0.14306569343065692,0.30673472576696703,0.05711871223195601,0,0,0.3421850034529648
253803,val,640,480,"[[249, 1, 473, 225], [37, 50, 261, 274], [324, 146, 548, 370], [287, 255, 511, 479], [5, 251, 229, 475]]",5.781437,0.16333333333333333,0.272743414460918,0.04730317393496612,0,0,0.2939530405319789
942657,val,516,795,"[[8, 109, 232, 333], [4, 437, 228, 661], [291, 101, 515, 325], [285, 98, 509, 322], [270, 385, 494, 609]]",6.1437907,0.1223148554434206,0.9234101276497872,0.09234101276497872,0,1,0.3351509487195693
276404,val,640,439,"[[318, 6, 542, 230], [252, 84, 476, 308], [2, 45, 226, 269], [232, 213, 456, 437], [110, 198, 334, 422]]",5.3508286,0.1785876993166287,0.2984835153459966,0.10247926111518768,0,0,0.24544128821579525
914542,val,733,800,"[[0, 336, 224, 560], [109, 499, 333, 723], [184, 0, 408, 224], [441, 190, 665, 414], [482, 344, 706, 568]]",5.976331,0.08556616643929059,0.1463297617143771,0.022148752337374046,0,0,0.3311256217339071
425218,val,429,600,"[[0, 203, 224, 427], [4, 177, 228, 401], [91, 114, 315, 338], [200, 2, 424, 226], [204, 375, 428, 599]]",4.638498,0.19493395493395493,0.7670094379490069,0.14500030757775031,0,0,0.2744927831537004
574243,val,640,531,"[[190, 0, 414, 224], [406, 0, 630, 224], [0, 228, 224, 452], [120, 304, 344, 528], [289, 283, 513, 507]]",6.0518136,0.14764595103578154,0.18116760828625236,0.03245358325586443,0,0,0.3315259128321809
800790,val,352,304,"[[30, 2, 254, 226], [127, 4, 351, 228], [45, 41, 269, 265], [15, 77, 239, 301], [79, 79, 303, 303]]",4.111732,0.4688995215311005,0.6267933276054922,0.4390862679828239,0,0,0.14934934059459093
